Date,Town,State/Province,Latitude,Longitude,Number
9/9/2012,Strausstown,PA,40.5,-76.2,248
9/9/2012,Litchfield,CT,41.8,-73.2,60
9/9/2012,Prairie City,IA,41.6,-93.3,172
9/9/2012,West Newbury,MA,42.8,-71,15
9/9/2012,Hampton,NH,42.9,-70.8,100
9/9/2012,Moravia,IA,40.9,-92.9,100
9/9/2012,Canandaigua,NY,42.8,-77.3,60
9/9/2012,rye,NH,43,-70.8,38
9/9/2012,Haviland,OH,41,-84.6,30
9/9/2012,Leamington,ON,42,-82.5,100
9/9/2012,New Ringgold,PA,40.7,-75.9,42
9/8/2012,Prairie City,IA,41.6,-93.3,228
9/8/2012,Port Stanley,ON,42.7,-81.2,75
9/8/2012,Victor,IA,41.7,-92.2,4
9/7/2012,Williston,VT,44.4,-73.1,55
9/7/2012,Goshen,NY,41.4,-74.3,41
9/7/2012,Prairie City,IA,41.6,-93.3,71
9/7/2012,Norwich,VT,43.8,-72.3,12
9/7/2012,Webster Park,NY,43.3,-77.5,100
9/7/2012,Webster,NY,43.2,-77.4,1000
9/7/2012,Harrisville,MI,44.6,-83.4,20
9/6/2012,Williston,VT,44.4,-73.1,40
9/6/2012,North Ridgeville,OH,41.4,-82,100
9/5/2012,North Ridgeville,OH,41.4,-82,100
9/5/2012,Port Clyde,ME,43.9,-69.3,100
9/5/2012,Torrington,CT,41.8,-73.1,47
9/4/2012,Milwaukee,WI,43.1,-87.9,50
9/3/2012,Bay Village,OH,41.5,-81.9,90
9/3/2012,Lloyd Harbor,NY,40.9,-73.5,5
9/3/2012,Cleveland,OH,41.5,-81.7,30
9/3/2012,Alexandria Bay,NY,44.3,-75.9,30
9/3/2012,Granville,MA,42.1,-73,86
9/2/2012,Port Huron,MI,43,-82.5,30
9/2/2012,Bethel,NY,41.7,-74.9,100
9/2/2012,Toronto,ON,43.7,-79.4,1
9/2/2012,Whitby,ON,43.9,-78.9,1000
9/2/2012,Germansville,PA,40.7,-75.7,558
9/2/2012,Concord,NH,43.3,-71.5,74
9/2/2012,New Haven,CT,41.3,-72.9,100
9/2/2012,Bristol,NH,43.6,-71.8,1000
9/2/2012,Watertown,CT,41.6,-73.1,40
9/1/2012,Huntington,NY,40.9,-73.4,50
9/1/2012,BURLINGTON,CT,41.8,-73,12
9/1/2012,Amagansett,NY,41,-72.1,150
9/1/2012,scarborough,ME,43.6,-70.4,43
9/1/2012,Whitby,ON,43.9,-78.9,180
9/1/2012,Orillia,ON,44.6,-79.4,55
9/1/2012,Union,ME,44.3,-69.3,102
8/30/2012,New Hampton,NY,41.3,-74.5,50
8/30/2012,Point Lepreau,NB,45.1,-66.5,120
8/29/2012,Robert Moses Beach Babylon,NY,40.6,-73.3,300
8/28/2012,New Richmond,WI,45.1,-92.6,50
8/26/2012,Algonquin Park,ON,45.6,-78.6,1000
8/26/2012,Algonquin Park,ON,45.8,-78.7,3000
8/25/2012,Minneapolis,MN,45,-93.3,12
8/24/2012,Blasdell,NY,42.8,-78.8,100
8/24/2012,Rochester,NY,43.2,-77.6,50
8/22/2012,Cobourg,ON,44,-78.2,300
8/20/2012,Freeport,ME,43.9,-70.1,30
