Date,Town,State/Province,Latitude,Longitude,Number
10/27/2022,San Pedro Garza García,NLE,25.7,-100.4,500
10/27/2022,Saltillo,COA,25.4,-101,600
10/27/2022,Piedras Negras,COA,28.7,-100.6,26
10/27/2022,Santa Fe,COA,25.5,-100.6,15
10/27/2022,Sabinas,COA,27.8,-101.1,15
10/27/2022,Nueva Rosita,COA,27.9,-101.2,15
10/27/2022,Saltillo,COA,25.4,-101,35
10/27/2022,Saltillo,COA,25.4,-101,30
10/27/2022,Sierra Hermosa,COA,25.3,-101.1,100
10/27/2022,Guadalupe,NLE,25.7,-100.2,4
10/27/2022,Pearl,TX,31.4,-98,25
10/27/2022,Amherstburg,ON,42,-83,4
10/26/2022,New Braunfels,TX,29.7,-98,30
10/26/2022,Pearl,TX,31.4,-98,20
10/26/2022,Cd Victoria,TAM,23.7,-99.1,15
10/26/2022,Arteaga,COA,25.4,-100.9,10
10/26/2022,Santa Catarina,NLE,25.6,-100.5,20
10/26/2022,Arteaga,COA,25.4,-100.9,30
10/26/2022,Boerne,TX,29.8,-98.7,102
10/26/2022,Austin,TX,30.3,-97.7,12
10/26/2022,Saltillo,COA,25.5,-101,200
10/26/2022,Saltillo,COA,25.3,-101,2600
10/26/2022,Sabinas,COA,27.9,-101.1,6
10/26/2022,La Azufrosa,TAM,23,-98.1,5
10/26/2022,Fairhope,AL,30.5,-87.9,180
10/26/2022,Mt Pleasant,SC,32.8,-79.9,6
10/26/2022,Mt Pleasant,SC,32.8,-79.9,6
10/25/2022,Juárez,NLE,25.7,-100.1,15
10/25/2022,Jaumave,TAM,23.4,-99.4,40
10/25/2022,San Juan de Dios,COA,27.9,-101.2,30
10/24/2022,Junction,TX,30.4,-99.8,35
10/24/2022,Hunt,TX,30,-99.4,20
10/24/2022,Piedra Blanca,COA,25.5,-100.6,58
10/24/2022,Loveland,OH,39.2,-84.2,5
10/24/2022,Saltillo,COA,25.3,-101,25
10/24/2022,Amherstburg,ON,42,-83,3
10/23/2022,Hunt,TX,30,-99.4,20
10/23/2022,Los Quemados,TAM,23.5,-99.6,1
10/23/2022,Cinco Pinos,TAM,23.6,-99.6,10
10/23/2022,Cinco Pinos,TAM,23.6,-99.6,2
10/23/2022,Ciudad de Allende,NLE,25.2,-100.1,28
10/23/2022,Saltillo,COA,25.4,-101,50
10/23/2022,Mcveytown,PA,40.5,-77.8,7
10/23/2022,New Ringgold,PA,40.6,-76,3
10/22/2022,San Antonio,TX,29.4,-98.4,12
10/22/2022,Plainview,TX,34.2,-101.7,10
10/22/2022,Austin,TX,30.3,-97.7,5
10/22/2022,Point Pelee National Park,ON,41.9,-82.5,16
10/22/2022,Horseshoe Bay,TX,30.5,-98.4,4
10/22/2022,Quemado,TX,29,-100.6,50
10/22/2022,Point Clear,AL,30.5,-87.9,90
10/22/2022,La Candelaria,NLE,25.7,-100.7,6
10/22/2022,Saltillo,COA,25.4,-101,60
10/22/2022,Saltillo,COA,25.4,-101,6
10/22/2022,St Marks,FL,30.1,-84.2,300
10/22/2022,Quemado,TX,29,-100.6,50
10/22/2022,Amherstburg,ON,42,-83,3
10/22/2022,Mcveytown,PA,40.5,-77.8,6
10/22/2022,New Ringgold,PA,40.6,-76,3
10/21/2022,Houston,TX,29.8,-95.6,10
10/21/2022,Boerne,TX,29.8,-98.7,27
10/21/2022,Point Pelee National Park,ON,41.9,-82.5,15
10/21/2022,Cape May,NJ,38.9,-74.9,24
10/21/2022,Toronto,ON,43.6,-79.5,1
10/21/2022,Santa Catarina,NLE,25.6,-100.5,50
10/21/2022,Saltillo,COA,25.4,-101,7
10/21/2022,Amherstburg,ON,42,-83,4
10/20/2022,Dripping Springs,TX,30.3,-98.1,8
10/20/2022,Highland Haven,TX,30.6,-98.4,16
10/20/2022,Fairhope,AL,30.4,-87.9,12
10/20/2022,Cape May Point,NJ,38.9,-75,100
10/20/2022,Canyon Lake,TX,29.9,-98.2,15
10/19/2022,Orange Beach,AL,30.3,-87.6,40
10/19/2022,North Topsail Beach,NC,34.5,-77.5,30
10/19/2022,Mission,TX,26.3,-98.3,120
10/19/2022,Gulf Shores,AL,30.2,-87.7,50
10/19/2022,Rule,TX,33.2,-99.9,20
10/19/2022,Plainview,TX,34.2,-101.7,8
10/19/2022,Rosemary Beach,FL,30.3,-86.1,12
10/18/2022,Barnstable,MA,41.7,-70.4,1
10/17/2022,New Orleans,LA,30.1,-90.1,50
10/17/2022,Point Clear,AL,30.5,-87.9,190
10/17/2022,North Topsail Beach,NC,34.5,-77.5,35
10/16/2022,Junction,TX,30.5,-99.8,200
10/16/2022,North Topsail Beach,NC,34.5,-77.5,50
10/16/2022,Point Pelee National Park,ON,41.9,-82.5,70
10/16/2022,Mcveytown,PA,40.5,-77.8,8
10/15/2022,Cape May Point,NJ,38.9,-75,500
10/15/2022,Kerrville,TX,30,-99.1,20
10/15/2022,Fort McKavett,TX,30.8,-100.2,1000
10/15/2022,Ashford,AL,31.3,-85.2,100
10/15/2022,Mcveytown,PA,40.5,-77.8,9
10/14/2022,Ocean City,NJ,39.2,-74.6,65
10/14/2022,Plainview,TX,34.2,-101.7,12
10/14/2022,Tuttle,OK,35.3,-97.8,20
10/14/2022,Saddlebrooke,MO,36.8,-93.2,20
10/14/2022,Amherstburg,ON,42,-83,3
10/14/2022,Mcveytown,PA,40.5,-77.8,3
10/14/2022,New Ringgold,PA,40.6,-76,3
10/13/2022,Junction,TX,30.5,-99.8,100
10/13/2022,Junction,TX,30.5,-99.8,100
10/13/2022,Cd Acuña,COA,29.3,-101,35
10/13/2022,Cd Acuña,COA,29.3,-101,19
10/13/2022,Eldorado,TX,30.9,-100.6,1000
10/12/2022,Cape May Point,NJ,38.9,-75,400
10/12/2022,Dallas,TX,32.7,-96.8,40
10/12/2022,Rockwall,TX,32.9,-96.5,25
10/12/2022,New Orleans,LA,30.2,-90.1,100
10/12/2022,Chickasha,OK,35.1,-97.9,15
10/12/2022,Brownsville,TX,25.9,-97.5,11
10/12/2022,Punta de Piedra,TAM,24.5,-97.7,18
10/12/2022,Cherokee,TX,31,-98.7,15
10/12/2022,Mcveytown,PA,40.5,-77.8,9
10/11/2022,Odenton,MD,39,-76.7,40
10/11/2022,Candler,NC,35.5,-82.7,65
10/11/2022,Spruce Pine,NC,35.9,-82,34
10/11/2022,Candler,NC,35.5,-82.7,16
10/11/2022,Point Pelee National Park,ON,41.9,-82.5,21
10/11/2022,Sherman,TX,33.6,-96.6,50
10/11/2022,Pflugerville,TX,30.5,-97.6,6
10/11/2022,Canton,NC,35.5,-82.8,15
10/11/2022,Mcveytown,PA,40.5,-77.8,9
10/11/2022,Media,PA,39.9,-75.4,3
10/10/2022,Point Clear,AL,30.5,-87.9,250
10/10/2022,Cape May Point,NJ,38.9,-75,500
10/10/2022,Fort Walton Beach,FL,30.4,-86.6,100
10/10/2022,Lexington,OK,35,-97.3,10
10/10/2022,Edmond,OK,35.6,-97.5,17
10/10/2022,Burnet,TX,30.8,-98.4,30
10/10/2022,Dallas,TX,32.7,-96.8,50
10/10/2022,Amherstburg,ON,42,-83,4
10/10/2022,Mcveytown,PA,40.5,-77.8,5
10/10/2022,New Ringgold,PA,40.6,-76,3
10/9/2022,San Angelo,TX,31.6,-100.5,60
10/9/2022,Abilene,TX,32.4,-99.8,42
10/9/2022,McKinney,TX,33.2,-96.7,20
10/9/2022,Cape May Point,NJ,38.9,-75,1000
10/9/2022,Early,TX,31.7,-98.9,100
10/9/2022,Canton,NC,35.3,-82.8,210
10/9/2022,Wildwood,NJ,38.9,-75,64
10/9/2022,Plano,TX,33.1,-96.8,60
10/9/2022,New Orleans,LA,30.2,-90.1,14
10/9/2022,Mcveytown,PA,40.5,-77.8,3
10/8/2022,Krum,TX,33.3,-97.2,30
10/8/2022,Goldthwaite,TX,31.5,-98.6,30
10/8/2022,Plano,TX,33.1,-96.8,30
10/8/2022,Point Clear,AL,30.5,-87.9,250
10/8/2022,Fire Island,NY,40.6,-73.3,174
10/8/2022,Fire Island,NY,40.6,-73.2,60
10/8/2022,Eden Isle,LA,30.2,-89.8,128
10/8/2022,Cape May Point,NJ,38.9,-75,36
10/8/2022,Gardendale,TX,32,-102.4,300
10/8/2022,Mashpee,MA,41.6,-70.5,50
10/8/2022,Sonora,TX,30.6,-100.6,23
10/8/2022,Mandeville,LA,30.3,-90.1,250
10/8/2022,New Ringgold,PA,40.6,-76,4
10/7/2022,Myrtle Beach,SC,33.7,-78.8,17
10/7/2022,Shady Shores,TX,33.2,-97,18
10/7/2022,Cape May Point,NJ,38.9,-75,300
10/7/2022,Daphne,AL,30.6,-87.9,250
10/7/2022,Cape May Point,NJ,38.9,-75,73
10/7/2022,Mcveytown,PA,40.5,-77.8,6
10/7/2022,New Ringgold,PA,40.6,-76,16
10/6/2022,Oklahoma City,OK,35.6,-97.5,100
10/6/2022,Oklahoma City,OK,35.6,-97.6,68
10/6/2022,Norman,OK,35.3,-97.4,27
10/6/2022,Edmond,OK,35.7,-97.5,195
10/6/2022,Canton,NC,35.3,-82.8,64
10/6/2022,Great Bend,KS,38.4,-98.7,44
10/6/2022,Pottsville,AR,35.2,-93,7
10/6/2022,Cape May,NJ,38.9,-74.9,46
10/6/2022,Burkburnett,TX,34,-98.6,100
10/6/2022,Cape May Point,NJ,38.9,-75,46
10/6/2022,Amherstburg,ON,42,-83,3
10/6/2022,New Ringgold,PA,40.6,-76,5
10/5/2022,Oklahoma City,OK,35.6,-97.6,10
10/5/2022,Yukon,OK,35.6,-97.7,20
10/5/2022,Cross Hill,SC,34.3,-82,50
10/5/2022,Ellinwood,KS,38.4,-98.7,62
10/5/2022,Cape May,NJ,38.9,-74.9,6
10/5/2022,Guthrie,OK,35.8,-97.4,28
10/5/2022,Myrtle Beach,SC,33.7,-78.8,47
10/5/2022,Merrick,NY,40.7,-73.6,80
10/5/2022,New Ringgold,PA,40.6,-76,3
10/4/2022,Seymour,TX,33.6,-99.3,200
10/4/2022,Tulsa,OK,36.1,-96,52
10/4/2022,Ellinwood,KS,38.4,-98.7,12
10/4/2022,Holden Beach,NC,33.9,-78.3,12
10/4/2022,Amherstburg,ON,42,-83,3
10/3/2022,Fort Morgan,AL,30.2,-88,50
10/3/2022,Wichita,KS,37.7,-97.3,30
10/3/2022,Lewisville,TX,33.1,-97,30
10/3/2022,Arlington,TX,32.6,-97.1,10
10/3/2022,Amherstburg,ON,42,-83,5
10/2/2022,Oklahoma City,OK,35.6,-97.6,25
10/2/2022,Oklahoma City,OK,35.6,-97.6,7
10/2/2022,Oklahoma City,OK,35.6,-97.6,30
10/2/2022,Wichita,KS,37.7,-97.3,40
10/2/2022,New Orleans,LA,30.1,-90.1,25
10/2/2022,Ellinwood,KS,38.4,-98.7,61
10/2/2022,Lexington,OK,35,-97.3,10
10/2/2022,Moore,OK,35.4,-97.5,82
10/2/2022,Brooks,KY,38.1,-85.7,15
10/2/2022,Kingfisher,OK,35.9,-97.9,30
10/2/2022,Edisto Island,SC,32.5,-80.3,30
10/2/2022,Edmond,OK,35.6,-97.5,66
10/2/2022,Comanche,OK,34.3,-98.1,40
10/1/2022,Wichita,KS,37.7,-97.3,60
10/1/2022,Glenpool,OK,36,-96,48
10/1/2022,Lower L'Ardoise,NS,45.6,-60.7,200
10/1/2022,Mandeville,LA,30.3,-90.1,30
10/1/2022,Moore,OK,35.4,-97.5,23
10/1/2022,Cape Charles,VA,37.3,-76,20
10/1/2022,Kingfisher,OK,35.9,-97.9,50
10/1/2022,Point Clear,AL,30.5,-87.9,400
10/1/2022,Raymore,MO,38.8,-94.5,30
10/1/2022,Mebane,NC,36,-79.3,16
9/30/2022,Edmond,OK,35.6,-97.5,20
9/30/2022,Tulsa,OK,36.1,-95.9,12
9/30/2022,Tulsa,OK,36.2,-95.9,14
9/30/2022,Tulsa,OK,36.1,-96,18
9/30/2022,Hollister,MO,36.5,-93.3,30
9/30/2022,Santa Rosa Beach,FL,30.3,-86.2,50
9/30/2022,Tulsa,OK,36.1,-96,75
9/30/2022,Townsend,TN,35.6,-83.8,50
9/30/2022,Amherstburg,ON,42,-83,7
9/29/2022,Broken Arrow,OK,36.1,-95.8,35
9/29/2022,Tulsa,OK,36.1,-96,60
9/29/2022,Gregory,OK,36.2,-95.6,30
9/29/2022,Tulsa,OK,36.1,-96,30
9/29/2022,Altus,OK,34.6,-99.3,50
9/29/2022,Cape May Point,NJ,38.9,-75,1000
9/29/2022,Tulsa,OK,36,-95.9,6
9/29/2022,Tulsa,OK,36.2,-96,15
9/29/2022,Amherstburg,ON,42,-83,7
9/29/2022,Media,PA,39.9,-75.4,4
9/28/2022,Plainview,TX,34.2,-101.7,11
9/28/2022,Oklahoma City,OK,35.5,-97.5,100
9/28/2022,Cape May Point,NJ,38.9,-75,5000
9/28/2022,Arbon Valley,ID,42.9,-112.5,50
9/28/2022,Waurika,OK,34.3,-98,100
9/28/2022,Guthrie,OK,35.9,-97.4,100
9/28/2022,Milford,CT,41.2,-73.1,30
9/28/2022,Wildwood,NJ,38.9,-75,20
9/28/2022,Mcveytown,PA,40.5,-77.8,74
9/28/2022,Media,PA,39.9,-75.4,4
9/27/2022,Yankton,SD,42.9,-97.5,75
9/27/2022,Clinton,CT,41.3,-72.5,30
9/27/2022,Cape May Point,NJ,38.9,-75,3000
9/27/2022,Cape May Point,NJ,38.9,-75,186
9/27/2022,Hillsmere Shores,MD,38.9,-76.5,12
9/27/2022,Atlanta,GA,33.8,-84.4,5
9/27/2022,Amherstburg,ON,42,-83,11
9/27/2022,Mcveytown,PA,40.5,-77.8,34
9/27/2022,Media,PA,39.9,-75.4,6
9/27/2022,New Ringgold,PA,40.6,-76,3
9/26/2022,Plainview,TX,34.2,-101.7,10
9/26/2022,Rule,TX,33.2,-99.9,100
9/26/2022,Kress,TX,34.4,-101.8,71
9/26/2022,Cape May Point,NJ,38.9,-75,1000
9/26/2022,Tulsa,OK,36.2,-95.9,75
9/26/2022,Cape May Point,NJ,38.9,-75,154
9/26/2022,St. Louis,MO,38.6,-90.3,12
9/26/2022,Fire Island,NY,40.7,-73,34
9/26/2022,Ocean Beach,NY,40.7,-73.1,26
9/26/2022,Amherstburg,ON,42,-83,7
9/26/2022,Mcveytown,PA,40.5,-77.8,60
9/26/2022,Media,PA,39.9,-75.4,7
9/25/2022,Mt Jackson,VA,38.8,-78.7,25
9/25/2022,Princeton,KY,37.2,-87.9,25
9/25/2022,Yukon,OK,35.5,-97.8,25
9/25/2022,Kittery,ME,43.1,-70.7,400
9/25/2022,Portsmouth,NH,43.1,-70.8,400
9/25/2022,New Bedford,MA,41.6,-70.9,50
9/25/2022,Oklahoma City,OK,35.5,-97.6,25
9/25/2022,Odenton,MD,39,-76.7,15
9/25/2022,West Gilgo Beach,NY,40.6,-73.4,93
9/25/2022,New Baden,IL,38.5,-89.7,38
9/25/2022,Amherstburg,ON,42,-83,4
9/25/2022,Mcveytown,PA,40.5,-77.8,14
9/25/2022,Media,PA,39.9,-75.4,4
9/24/2022,Arnold,MO,38.5,-90.4,100
9/24/2022,Wichita,KS,37.7,-97.3,75
9/24/2022,Lenexa,KS,39,-94.7,100
9/24/2022,Manhattan,KS,39.1,-96.6,17
9/24/2022,Asheville,NC,35.6,-82.5,43
9/24/2022,New Bedford,MA,41.6,-70.9,25
9/24/2022,Lincoln,NE,40.8,-96.7,30
9/24/2022,Steeles Tavern,VA,38,-79.3,42
9/24/2022,Garden City,MO,38.5,-94.2,52
9/24/2022,Fire Island,NY,40.6,-73.2,1300
9/24/2022,Bluff City,KS,37.1,-97.8,40
9/24/2022,O'Fallon,IL,38.6,-89.9,204
9/24/2022,O'Fallon,IL,38.6,-89.9,204
9/24/2022,Amherstburg,ON,42,-83,47
9/24/2022,Mcveytown,PA,40.5,-77.8,21
9/24/2022,Media,PA,39.9,-75.4,11
9/24/2022,New Ringgold,PA,40.6,-76,11
9/24/2022,Litchfield,CT,41.7,-73.2,4
9/23/2022,Wichita,KS,37.7,-97.3,100
9/23/2022,Cape May,NJ,38.9,-74.9,44
9/23/2022,Fire Island,NY,40.6,-73.2,339
9/23/2022,Amherstburg,ON,42,-83,74
9/23/2022,Mcveytown,PA,40.5,-77.8,69
9/23/2022,Media,PA,39.9,-75.4,10
9/23/2022,New Ringgold,PA,40.6,-76,163
9/22/2022,Washington,DC,38.9,-77,25
9/22/2022,Wichita,KS,37.7,-97.3,60
9/22/2022,Fire Island,NY,40.6,-73.2,154
9/22/2022,La Grange Park,IL,41.8,-87.9,10
9/22/2022,Amherstburg,ON,42,-83,37
9/22/2022,Mcveytown,PA,40.5,-77.8,38
9/22/2022,Media,PA,39.9,-75.4,3
9/22/2022,New Ringgold,PA,40.6,-76,28
9/21/2022,Cedar Grove,WI,43.6,-87.8,200
9/21/2022,Geneva-On-The-Lake,OH,41.9,-81,50
9/21/2022,Salt Lake City,UT,40.8,-111.9,7
9/21/2022,Woodbine,NJ,38.9,-75,58
9/21/2022,Fire Island,NY,40.6,-73.2,185
9/21/2022,South Kingstown,RI,41.4,-71.6,30
9/21/2022,Amherstburg,ON,42,-83,12
9/21/2022,Mcveytown,PA,40.5,-77.8,72
9/21/2022,Media,PA,39.9,-75.4,6
9/21/2022,New Ringgold,PA,40.6,-76,90
9/21/2022,Roxbury,CT,41.5,-73.3,5
9/21/2022,Litchfield,CT,41.7,-73.2,4
9/20/2022,Sawyer,MI,41.9,-86.6,38
9/20/2022,Burlington,ON,43.3,-79.8,100
9/20/2022,Eastman,WI,43.2,-91.1,50
9/20/2022,Clinton,CT,41.3,-72.5,20
9/20/2022,Steeles Tavern,VA,38,-79.3,41
9/20/2022,Marengo,IA,41.8,-92.1,45
9/20/2022,Coloma,MI,42.2,-86.4,200
9/20/2022,Hobart,IN,41.5,-87.2,50
9/20/2022,Orleans,IA,43.4,-95.1,25
9/20/2022,Council Bluffs,IA,41.2,-95.8,36
9/20/2022,Cape May Point,NJ,38.9,-75,64
9/20/2022,Folly Beach,SC,32.6,-80,500
9/20/2022,Put-In-Bay,OH,41.7,-83,250
9/20/2022,Cape May,NJ,38.9,-74.9,64
9/20/2022,Fire Island,NY,40.6,-73.2,270
9/20/2022,Amherstburg,ON,42,-83,145
9/20/2022,Mcveytown,PA,40.5,-77.8,204
9/20/2022,Media,PA,39.9,-75.4,6
9/20/2022,New Ringgold,PA,40.6,-76,274
9/20/2022,Roxbury,CT,41.5,-73.3,10
9/19/2022,Dorchester,NE,40.6,-97.2,57
9/19/2022,Chatham,ON,42.4,-82.2,17
9/19/2022,Kewanna,IN,41,-86.3,30
9/19/2022,Harrisville,MI,44.6,-83.3,172
9/19/2022,Wheatley,ON,42.1,-82.4,16
9/19/2022,Paulding,OH,41.1,-84.5,300
9/19/2022,Ames,IA,42,-93.6,15
9/19/2022,Fort Riley,KS,39.3,-96.8,150
9/19/2022,South Haven,MI,42.4,-86.3,90
9/19/2022,Wernersville,PA,40.3,-76.1,16
9/19/2022,Amherstburg,ON,42,-83,250
9/19/2022,Rockaway Township,NJ,40.9,-74.5,3
9/19/2022,Media,PA,39.9,-75.4,3
9/19/2022,New Ringgold,PA,40.6,-76,22
9/18/2022,Port Colborne,ON,42.9,-79.3,30
9/18/2022,Monona,IA,43.1,-91.3,110
9/18/2022,Dorchester,NE,40.6,-97.2,127
9/18/2022,Cedar Rapids,IA,42,-91.7,36
9/18/2022,Omaha,NE,41.3,-95.9,1000
9/18/2022,Wernersville,PA,40.3,-76.1,15
9/18/2022,Vicksburg,MI,42.1,-85.5,50
9/18/2022,Council Bluffs,IA,41.2,-95.9,37
9/18/2022,Chatham,ON,42.4,-82.2,12
9/18/2022,Cape May,NJ,38.9,-74.9,46
9/18/2022,Gretna,NE,41.1,-96.3,100
9/18/2022,Amherstburg,ON,42,-83,24
9/18/2022,Rockaway Township,NJ,40.9,-74.5,7
9/18/2022,Mcveytown,PA,40.5,-77.8,417
9/18/2022,Media,PA,39.9,-75.4,3
9/18/2022,New Ringgold,PA,40.6,-76,24
9/18/2022,Roxbury,CT,41.5,-73.3,6
9/18/2022,Litchfield,CT,41.7,-73.2,6
9/17/2022,Port Stanley,ON,42.7,-81.2,30
9/17/2022,Rye,NH,43,-70.7,40
9/17/2022,York,ME,43.1,-70.6,162
9/17/2022,Chatham,ON,42.4,-82.2,92
9/17/2022,Orleans,IA,43.4,-95.1,20
9/17/2022,Milwaukee,WI,43.1,-88,95
9/17/2022,Amherstburg,ON,42,-83,85
9/17/2022,Rockaway Township,NJ,40.9,-74.5,7
9/17/2022,Mcveytown,PA,40.5,-77.8,289
9/17/2022,Media,PA,39.9,-75.4,11
9/17/2022,New Ringgold,PA,40.6,-76,44
9/17/2022,Roxbury,CT,41.5,-73.3,17
9/17/2022,Litchfield,CT,41.7,-73.2,17
9/16/2022,Clinton,CT,41.3,-72.5,20
9/16/2022,Ventnor City,NJ,39.3,-74.5,60
9/16/2022,Erieau,ON,42.3,-81.9,270
9/16/2022,Ipswich,MA,42.7,-70.8,105
9/16/2022,Chatham,ON,42.4,-82.2,65
9/16/2022,Van Buren,OH,41.1,-83.6,200
9/16/2022,Lakeside,MI,41.9,-86.7,100
9/16/2022,Galloway,NJ,39.5,-74.4,25
9/16/2022,Madison,CT,41.3,-72.6,100
9/16/2022,Essex,ON,42.2,-82.8,237
9/16/2022,Frostburg,MD,39.7,-78.9,50
9/16/2022,Wildwood,NJ,38.9,-75,68
9/16/2022,Rye,NH,43,-70.8,50
9/16/2022,Prince Edward,ON,43.9,-77,10
9/16/2022,Amherstburg,ON,42,-83,214
9/16/2022,Rockaway Township,NJ,40.9,-74.5,73
9/16/2022,Mcveytown,PA,40.5,-77.8,852
9/16/2022,Media,PA,39.9,-75.4,50
9/16/2022,New Ringgold,PA,40.6,-76,270
9/16/2022,Roxbury,CT,41.5,-73.3,12
9/16/2022,Litchfield,CT,41.7,-73.2,25
9/15/2022,South Haven,MI,42.4,-86.3,80
9/15/2022,Ajax,ON,43.8,-79,61
9/15/2022,Chatham,ON,42.4,-82.2,37
9/15/2022,Shoreham,MI,42.1,-86.5,1000
9/15/2022,Sawyer,MI,41.9,-86.6,402
9/15/2022,Cape May,NJ,38.9,-74.9,77
9/15/2022,Amherstburg,ON,42,-83,78
9/15/2022,Mcveytown,PA,40.5,-77.8,49
9/15/2022,Media,PA,39.9,-75.4,10
9/15/2022,New Ringgold,PA,40.6,-76,286
9/15/2022,Roxbury,CT,41.5,-73.3,18
9/15/2022,Litchfield,CT,41.7,-73.2,18
9/14/2022,Bay Village,OH,41.5,-81.9,30
9/14/2022,South Haven,MI,42.4,-86.3,60
9/14/2022,Urbana,IL,40.1,-88.2,22
9/14/2022,Ajax,ON,43.8,-79,243
9/14/2022,Chatham,ON,42.4,-82.2,21
9/14/2022,American Fork,UT,40.4,-111.8,41
9/14/2022,Prince Edward,ON,43.9,-77.4,1000
9/14/2022,Cleveland,OH,41.6,-81.6,241
9/14/2022,Cape May Point,NJ,38.9,-75,45
9/14/2022,Van Buren,OH,41.1,-83.6,50
9/14/2022,Sawyer,MI,41.9,-86.6,200
9/14/2022,Brighton,ON,44,-77.7,3000
9/14/2022,Amherstburg,ON,42,-83,267
9/14/2022,Mcveytown,PA,40.5,-77.8,98
9/14/2022,Media,PA,39.9,-75.4,3
9/14/2022,New Ringgold,PA,40.6,-76,13
9/14/2022,Roxbury,CT,41.5,-73.3,6
9/13/2022,American Fork,UT,40.4,-111.8,13
9/13/2022,Munster,IN,41.6,-87.5,188
9/13/2022,Ajax,ON,43.8,-79,250
9/13/2022,Muskegon,MI,43.2,-86.3,300
9/13/2022,Amherstburg,ON,42,-83,87
