Date,Town,State/Province,Latitude,Longitude,Number
9/26/2000,Goldthwaite,TX,31.4,-98.6,1
9/26/2000,Gainesville,TX,33.4,-97.1,1
9/25/2000,Klein,TX,30,-95.5,1
9/25/2000,Tyngsboro,MA,42.7,-71.4,1
9/25/2000,Joplin,MO,37.1,-94.5,1
9/24/2000,Odessa,TX,31.8,-102.3,1
9/24/2000,Floyd,VA,36.5,-80.2,1
9/23/2000,Joplin,MO,37.1,-94.5,1
9/23/2000,Odessa,TX,31.8,-102.3,1
9/22/2000,Midland,TX,32,-102.1,1
9/22/2000,Odessa,TX,31.8,-102.3,1
9/22/2000,San Angelo,TX,31.6,-100.5,1
9/22/2000,Mentor,OH,41.4,-81.2,1
9/22/2000,Bronte,TX,31.9,-100.3,1
9/22/2000,Cleveland,OH,41.5,-81.7,1
9/21/2000,Emporia,KS,38.6,-96.2,1
9/20/2000,Muskogee,OK,35.7,-95.3,1
9/20/2000,Overland Park,KS,39,-94.7,1
9/20/2000,Sweet Briar,VA,37.6,-79.1,1
9/18/2000,Aline,OK,36.5,-98.5,1
9/18/2000,Guys Mills,PA,41.6,-80,1
9/15/2000,Iowa City,IA,41.7,-91.5,1
9/13/2000,Galesburg,IL,40.9,-90.4,1
9/13/2000,Mount Carroll,IL,42.1,-90,1
9/12/2000,Des Moines,IA,41.6,-93.6,1
9/12/2000,Cresco,IA,43.4,-92.2,1
9/12/2000,Shenandoah,IA,40.7,-95.3,1
9/12/2000,Galesburg,IL,41,-90.4,1
9/11/2000,York,NE,40.8,-97.5,1
9/11/2000,Tama,IA,41.6,-92.3,1
9/11/2000,Waterloo,IA,42.4,-92.3,1
9/11/2000,Mount Vernon,IA,41.9,-91.4,1
9/10/2000,Omaha,NE,41.3,-95.9,1
9/8/2000,Shenandoah,IA,40.7,-95.3,1
9/7/2000,Omaha,NE,41.3,-95.9,1
9/6/2000,Gaylord,MN,48.4,-92.5,1
9/5/2000,Algona,IA,43.1,-94.2,1
9/3/2000,Rutland,SD,44.1,-96.6,1
9/3/2000,Tripoli,IA,42.8,-92.3,1
9/1/2000,Milwaukee,WI,43,-87.9,1
8/28/2000,Sioux Falls,SD,43.5,-96.7,1
8/28/2000,Aurora,SD,44.3,-96.7,1
8/26/2000,Grand Manan Island,NB,44.1,-66.8,1
8/26/2000,Point Lepreau,NB,45.1,-66.5,1
8/20/2000,Fargo,ND,46.9,-96.8,1
8/17/2000,Brooklyn Park,MN,45.1,-93.2,1
8/17/2000,Wolverton,MN,46.5,-96.6,1
8/16/2000,Kimball,MN,45.4,-94.3,1
8/16/2000,Little Falls,MN,46,-94.3,1
8/15/2000,Wayzata,MN,45,-93.5,1
8/15/2000,Brooklyn Park,MN,45,-93.3,1
8/8/2000,Walker,MN,47.1,-94.5,1
