Date,Town,State/Province,Latitude,Longitude,Number
10/16/2017,Toronto,ON,43.7,-79.3,350
10/16/2017,Jermyn,TX,33.3,-98.4,24
10/15/2017,Tuckasegee,NC,35.3,-83,315
10/15/2017,Waynesville,NC,35.4,-83,30
10/15/2017,Austin,TX,30.3,-97.7,51
10/15/2017,Lake Toxaway,NC,35.1,-82.9,150
10/15/2017,Dripping Springs,TX,30.3,-98.1,18
10/15/2017,Traphill,NC,36.3,-81,90
10/15/2017,Pennsylvania Furnace,PA,40.7,-77.9,47
10/15/2017,Smithville,TX,30,-97.2,100
10/15/2017,Natalia,TX,29.2,-98.8,300
10/15/2017,Toronto,ON,43.8,-79.2,71
10/15/2017,New Braunfels,TX,29.8,-98.1,27
10/15/2017,Lancaster,PA,40,-76.3,12
10/15/2017,Arlington,VA,38.9,-77.1,11
10/15/2017,Prince Frederick,MD,38.5,-76.6,33
10/15/2017,Toronto,ON,43.7,-79.2,300
10/14/2017,Fair Oaks Ranch,TX,29.7,-98.7,50
10/14/2017,Toronto,ON,43.7,-79.4,2000
10/14/2017,Tulsa,OK,36.1,-95.9,20
10/14/2017,Kirkwood,MO,38.6,-90.4,22
10/14/2017,Norman,OK,35.3,-97.5,30
10/14/2017,Leamington,ON,41.9,-82.5,8000
10/14/2017,Walton,KS,38.2,-97.3,24
10/14/2017,Canton,NC,35.3,-82.8,860
10/14/2017,Toronto,ON,43.6,-79.5,200
10/14/2017,Austin,TX,30.3,-97.8,40
10/14/2017,Tulsa,OK,36,-96,30
10/14/2017,Comfort,TX,30,-98.9,45
10/14/2017,San Antonio,TX,29.5,-98.6,50
10/14/2017,Garden City,TX,31.7,-101.4,153
10/13/2017,Pflugerville,TX,30.4,-97.6,25
10/13/2017,Fredericksburg,TX,30.2,-98.8,250
10/13/2017,San Antonio,TX,29.7,-98.6,50
10/13/2017,Tulsa,OK,36.2,-96.1,48
10/13/2017,Canton,NC,35.3,-82.8,220
10/13/2017,Canton,NC,35.3,-82.8,1400
10/13/2017,Canton,NC,35.4,-83,1400
10/13/2017,Alamo Heights,TX,29.5,-98.5,40
10/13/2017,Saint Joseph,IL,40.1,-88,24
10/13/2017,Toronto,ON,43.7,-79.4,50
10/13/2017,Ozan,AR,33.8,-93.8,220
10/13/2017,Austin,TX,30.3,-97.8,50
10/13/2017,Toronto,ON,43.6,-79.4,2100
10/13/2017,Toronto,ON,43.7,-79.3,332
10/13/2017,Milan,PA,41.9,-76.5,50
10/13/2017,Stillwater,OK,36.1,-97.1,50
10/13/2017,Carrollton,TX,33,-96.9,112
10/12/2017,San antonio,TX,29.6,-98.4,200
10/12/2017,San Antonio,TX,29.4,-98.5,24
10/12/2017,Austin,TX,30.3,-97.7,12
10/12/2017,Highlands,NJ,40.4,-74,36
10/12/2017,Springfield,MO,37.2,-93.3,47
10/12/2017,Fredericksburg,TX,30.2,-98.8,75
10/12/2017,Lantana,TX,33.1,-97.1,25
10/12/2017,Kemp,TX,32.5,-96.2,2000
10/12/2017,Rowlett,TX,32.9,-96.6,50
10/12/2017,San Antonio,TX,29.7,-98.6,50
10/12/2017,Austin,TX,30.4,-97.8,18
10/12/2017,Tryon,NC,35.2,-82.2,30
10/12/2017,Plano,TX,33,-96.7,55
10/12/2017,Gatesville,TX,31.4,-97.7,1500
10/12/2017,Farmers Branch,TX,32.9,-96.9,41
10/12/2017,Marble Falls,TX,30.6,-98.2,100
10/12/2017,Decatur,AR,36.3,-94.4,30
10/12/2017,Guadalupe River State Park,TX,29.9,-98.5,700
10/12/2017,Hamilton,TX,31.7,-98.1,30
10/12/2017,Cherokee,TX,31,-98.7,24
10/12/2017,Austin,TX,30.3,-97.7,40
10/11/2017,Cape May Point,NJ,38.9,-75,500
10/11/2017,Stratford,CT,41.2,-73.2,500
10/11/2017,Perkins,OK,36,-97,91
10/11/2017,Perkins,OK,36,-97,91
10/11/2017,Gatesville,TX,31.4,-98,100
10/11/2017,San Antonio,TX,29.5,-98.6,50
10/11/2017,Natalia,TX,29.2,-98.8,226
10/11/2017,Jackson,NJ,40.1,-74.4,25
10/11/2017,Belton,TX,31.2,-97.6,453
10/11/2017,Mason,TX,30.7,-99.1,200
10/11/2017,Center Valley,PA,40.5,-75.4,5
10/10/2017,Kingston,NY,41.9,-74,40
10/10/2017,Bayville,NY,40.9,-73.5,12
10/10/2017,Atlantic Highlands,NJ,40.4,-74,50
10/10/2017,Westerly,RI,41.4,-71.8,17
10/10/2017,Jamestown,RI,41.5,-71.4,30
10/10/2017,Wildwood,NJ,38.9,-75,500
10/10/2017,Comfort,TX,30,-98.8,30
10/10/2017,Bay Shore,NY,40.6,-73.2,750
10/10/2017,Keller,TX,32.9,-97.2,19
10/10/2017,Saint George,ME,43.9,-69.3,200
10/10/2017,Guilford,CT,41.3,-72.7,10
10/10/2017,Long Beach,CT,41.2,-73.1,200
10/10/2017,Ajax,ON,43.8,-79,60
10/10/2017,Burlington,ON,43.3,-79.8,60
10/10/2017,Austin,TX,30.3,-97.8,48
10/10/2017,Jackson,NJ,40.1,-74.4,43
10/10/2017,Fairhaven,MA,41.6,-70.8,18
10/10/2017,Spring Lake,NJ,40.2,-74,100
10/10/2017,Cedar Park,TX,30.5,-97.8,80
10/10/2017,Gatesville,TX,31.4,-98,75
10/10/2017,Toronto,ON,43.7,-79.4,43
10/10/2017,Jackson,NJ,40.1,-74.4,41
10/10/2017,Burlington,ON,43.3,-79.9,200
10/10/2017,Fort Tilden,NY,40.6,-73.9,35000
10/10/2017,Babylon,NY,40.6,-73.3,2000
10/9/2017,Kingston,NY,41.9,-74,20
10/9/2017,Middletown,CT,41.5,-72.7,50
10/9/2017,Springfield,MO,37.2,-93.3,27
10/9/2017,Gladstone,MO,39.2,-94.6,19
10/9/2017,Ajax,ON,43.9,-79,183
10/9/2017,Wichita,KS,37.8,-97.2,100
10/9/2017,Toronto,ON,43.6,-79.3,72
10/9/2017,Newcastle,ON,43.9,-78.6,102
10/9/2017,Tulsa,OK,36.2,-95.9,51
10/9/2017,Muirkirk,ON,42.5,-81.7,180
10/9/2017,Perkins,OK,36,-97.2,60
10/9/2017,Quincy,MA,42.3,-71,20
10/8/2017,Milan,PA,41.9,-76.5,50
10/8/2017,Ash Grove,MO,37.4,-93.6,18
10/8/2017,Ajax,ON,43.8,-79,278
10/8/2017,Manhattan,KS,39.2,-96.6,20
10/8/2017,Wichita Falls,TX,33.9,-98.6,100
10/8/2017,Kirkwood,MO,38.6,-90.4,18
10/8/2017,Leawood,KS,38.9,-94.6,10
10/8/2017,Plano,TX,33,-96.7,25
10/8/2017,Sidney,IA,40.7,-95.7,50
10/8/2017,Oshawa,ON,43.9,-78.9,100
10/8/2017,Colborne,ON,44,-77.9,50
10/8/2017,Fredericksburg,VA,38.3,-77.5,24
10/8/2017,Toronto,ON,43.6,-79.3,300
10/8/2017,Toronto,ON,43.6,-79.3,200
10/8/2017,North Haven,CT,41.4,-72.9,5
10/8/2017,Springfield,MO,37.1,-93.3,200
10/8/2017,Cedar Grove,NJ,40.9,-74.2,100
10/8/2017,Muirkirk,ON,42.5,-81.7,1500
10/7/2017,Washington,DC,38.9,-77,10
10/7/2017,Pennsylvania Furnace,PA,40.7,-77.9,63
10/7/2017,West hempstead,NY,40.8,-73.9,12
10/7/2017,Kirkwood,MO,38.6,-90.4,20
10/7/2017,Wellsboro,PA,41.7,-77.2,100
10/7/2017,Edmond,OK,35.7,-97.5,20
10/7/2017,Toronto,ON,43.6,-79.5,25
10/7/2017,Canton,NC,35.4,-82.8,60
10/7/2017,Great Bend,KS,38.4,-98.6,42
10/7/2017,Little Elm,TX,33.2,-96.9,31
10/7/2017,Burkburnett,TX,34.1,-98.5,50
10/7/2017,East Meadow,NY,40.7,-73.6,9
10/7/2017,Enid,OK,36.4,-97.9,60
10/7/2017,Eatontown,NJ,40.3,-74.1,10
10/7/2017,Olathe,KS,38.9,-94.9,13
10/7/2017,Waynesville,NC,35.4,-83.1,10
10/7/2017,New York,NY,40.7,-74,600
10/7/2017,Havertown,PA,40,-75.3,30
10/7/2017,Brooklyn bridge park,NY,40.7,-74,200
10/7/2017,Jermyn,TX,33.3,-98.4,40
10/7/2017,Toronto,ON,43.6,-79.5,100
10/7/2017,Tulsa,OK,36.2,-96.1,200
10/7/2017,Fish Creek,WI,45.1,-87.2,60
10/7/2017,Ridgely,TN,36.2,-89.5,2000
10/7/2017,Babylon,NY,40.6,-73.3,600
10/6/2017,St. Louis,MO,38.5,-90.4,16
10/6/2017,Wellsboro,PA,41.7,-77.2,12
10/6/2017,Toronto,ON,43.7,-79.4,10
10/6/2017,Canton,NC,35.4,-82.8,15
10/6/2017,Trumbull,CT,41.2,-73.2,6
10/6/2017,Toronto,ON,43.6,-79.4,35
10/6/2017,East Meadow,NY,40.7,-73.6,7
10/6/2017,Bay Shore,NY,40.6,-73.3,55
10/6/2017,Kirkwood,MO,38.6,-90.4,12
10/6/2017,Canton,NC,35.5,-82.8,85
10/6/2017,Pacific,MO,38.4,-90.7,6
10/6/2017,Ocean City,NJ,39.3,-74.6,20
10/6/2017,Great Bend,KS,38.4,-98.7,96
10/6/2017,Ridgely,TN,36.2,-89.5,2000
10/6/2017,Middletown,NY,41.4,-74.4,6
10/5/2017,Port Stanley,ON,42.7,-81.2,540
10/5/2017,Wellsboro,PA,41.7,-77.2,12
10/5/2017,Parkston,SD,43.4,-98,100
10/5/2017,Danville,KY,37.6,-84.8,5
10/5/2017,Harrisville,MI,44.6,-83.3,286
10/5/2017,Harrisville,MI,44.6,-83.3,286
10/5/2017,Babylon,NY,40.6,-73.2,22
10/5/2017,Great Bend,KS,38.4,-98.7,185
10/5/2017,Saint George,ME,43.9,-69.3,59
10/5/2017,Quinte West,ON,44.1,-77.6,50
10/5/2017,Prince Edward,ON,43.9,-77.3,14
10/5/2017,Haskell,OK,35.8,-95.7,12
10/5/2017,Bloomingdale,NJ,41,-74.3,19
10/5/2017,Sleepy Hollow,NY,41.1,-73.9,6
10/5/2017,Mono,ON,44,-80.1,42
10/5/2017,Muirkirk,ON,42.5,-81.7,15
10/5/2017,Chatham-Kent,ON,42.5,-81.8,6
10/5/2017,Toronto,ON,43.7,-79.3,300
10/5/2017,Childress,TX,34.2,-100.3,543
10/4/2017,Harrisville,MI,44.6,-83.3,74
10/4/2017,Bay Shore,NY,40.6,-73.2,25
10/4/2017,Kohler,WI,43.7,-87.8,7
10/4/2017,Kirkwood,MO,38.6,-90.4,10
10/4/2017,Athens,ON,44.6,-75.9,6
10/4/2017,Dumont,NJ,40.9,-74,6
10/4/2017,Sleepy Hollow,NY,41.1,-73.9,7
10/4/2017,Bellevue,NE,41.1,-95.9,100
10/3/2017,Ajax,ON,43.8,-79,152
10/3/2017,Canton,NC,35.4,-82.8,20
10/3/2017,Camdenton,MO,38.1,-92.8,12
10/3/2017,Staten Island,NY,40.6,-74.1,16
10/3/2017,Bay Shore,NY,40.6,-73.2,39
10/3/2017,Lynn Center,IL,41.3,-90.3,11
10/3/2017,Canal Fulton,OH,40.9,-81.6,6
10/3/2017,New Shoreham,RI,41.2,-71.6,1000
10/3/2017,Perryville,MD,39.5,-76.1,30
10/2/2017,Shepherdsville,KY,38,-85.7,3
10/2/2017,Bay Shore,NY,40.6,-73.2,30
10/2/2017,Canton,NC,35.3,-82.8,100
10/2/2017,Wichita Falls,TX,33.9,-98.6,10
10/2/2017,Camdenton,MO,38.1,-92.8,11
10/2/2017,Cape May,NJ,38.9,-74.9,300
10/2/2017,Canton,NC,35.4,-82.8,100
10/2/2017,Canal Fulton,OH,40.9,-81.6,10
10/2/2017,Portsmouth,NH,43.1,-70.8,21
10/2/2017,Muirkirk,ON,42.5,-81.7,14
10/1/2017,Madison,CT,41.3,-72.6,54
10/1/2017,Swampscott,MA,42.5,-70.9,7
10/1/2017,Bay Shore,NY,40.6,-73.2,149
10/1/2017,Ajax,ON,43.8,-79,151
10/1/2017,Portsmouth,NH,43.1,-70.8,100
10/1/2017,Atchison,KS,39.6,-95.2,100
10/1/2017,Brighton,ON,44,-77.7,291
10/1/2017,Canton,NC,35.3,-82.8,95
10/1/2017,Long Beach Township,NJ,39.7,-74.1,150
10/1/2017,Charlestown,RI,41.4,-71.6,40
10/1/2017,Babylon,NY,40.6,-73.3,725
9/30/2017,Bay Shore,NY,40.6,-73.2,696
9/30/2017,City of Cape May,NJ,38.9,-74.9,3000
9/30/2017,Great Bend,KS,38.4,-98.7,83
9/30/2017,Sayville,NY,40.7,-73.1,300
9/30/2017,Sayville,NY,40.7,-73.1,16
9/30/2017,Cape May,NJ,38.9,-74.9,5000
9/30/2017,Cape May Point,NJ,38.9,-75,5000
9/30/2017,Virginia Beach,VA,36.9,-76,50
9/30/2017,Babylon,NY,40.6,-73.3,350
9/29/2017,Ventnor City,NJ,39.3,-74.5,48
9/29/2017,Hollister,MO,36.6,-93.2,50
9/29/2017,Southampton,NY,40.9,-72.4,120
9/29/2017,City of Cape May and The Point,NJ,38.9,-75,100
9/29/2017,Barnegat Light,NJ,39.8,-74.1,65
9/29/2017,Canton,NC,35.3,-82.8,200
9/29/2017,Saint George,ME,43.9,-69.3,50
9/29/2017,Wellington,KS,37.3,-97.4,40
9/29/2017,Canton,NC,35.3,-82.9,1000
9/29/2017,St. Catharines,ON,43.2,-79.2,48
9/29/2017,Sylva,NC,35.5,-83.1,40
9/29/2017,Waynesville,NC,35.4,-83,20
9/29/2017,Waynesville,NC,35.4,-83,100
9/29/2017,Burnsville,NC,35.7,-82.3,60
9/29/2017,Avon by the Sea,NJ,40.2,-74,100
9/29/2017,Fire Island,NY,40.7,-73.1,20
9/29/2017,Hays,NC,36.2,-81.1,26
9/29/2017,Long Beach Township,NJ,39.7,-74.2,300
9/29/2017,Lancaster,VA,37.8,-76.6,100
9/29/2017,Bay Shore,NY,40.6,-73.2,440
9/29/2017,Frankfort,KY,38.2,-84.8,9
9/28/2017,Gladstone,MO,39.2,-94.6,20
9/28/2017,Mequon,WI,43.3,-87.9,50
9/28/2017,Jacksonport,WI,44.9,-87.2,16
9/28/2017,Harrisville,MI,44.6,-83.3,316
9/28/2017,Robbinsville,NC,35.5,-83.8,125
9/28/2017,Union,ON,42.7,-81.2,68
9/28/2017,Great Bend,KS,38.4,-98.7,105
9/28/2017,Southampton,NY,40.9,-72.4,1
9/28/2017,Long Beach Township,NJ,39.6,-74.2,50
9/28/2017,Manhattan,KS,39.2,-96.6,50
9/28/2017,Barnegat Light,NJ,39.8,-74.1,62
9/28/2017,Westerly,RI,41.3,-71.9,60
9/28/2017,New York,NY,40.8,-74,350
9/28/2017,Frankfort,KY,38.2,-84.8,13
9/27/2017,Gladstone,MO,39.2,-94.6,80
9/27/2017,Mequon,WI,43.3,-87.9,21
9/27/2017,Jacksonport,WI,44.9,-87.2,6
9/27/2017,Union,ON,42.7,-81.2,203
9/27/2017,Bloomingdale,NY,44.4,-74.1,15
9/27/2017,Harrisville,MI,44.6,-83.3,813
9/27/2017,North Tonawanda,NY,43.1,-78.8,132
9/27/2017,Brookings,SD,44.3,-96.8,40
9/27/2017,Montréal,QC,45.5,-73.6,11
9/27/2017,Toronto,ON,43.7,-79.4,172
9/27/2017,Toronto,ON,43.7,-79.3,2200
9/27/2017,Mequon,WI,43.3,-87.9,37
9/27/2017,Newcastle,ON,43.9,-78.6,200
9/27/2017,Oshawa,ON,43.9,-78.9,100
9/27/2017,Endicott,NY,42.1,-76,10
9/27/2017,Grosse Pointe Park,MI,42.4,-82.9,12
9/27/2017,Toronto,ON,43.7,-79.3,2200
9/27/2017,Toronto,ON,43.7,-79.4,6
9/27/2017,Long Point Bird Observatory,ON,42.5,-80,2000
9/27/2017,Leamington,ON,42,-82.5,1500
9/27/2017,Standish,MI,44,-84,104
9/27/2017,Frankfort,KY,38.2,-84.8,9
9/26/2017,Toronto,ON,43.7,-79.4,11
9/26/2017,Morrisburg,ON,44.9,-75.2,200
9/25/2017,Norwich,VT,43.7,-72.4,5
9/25/2017,Louisville,KY,38.2,-85.8,22
9/25/2017,Lusby,MD,38.4,-76.5,7
9/25/2017,Stratford,ON,43.4,-81,12
9/25/2017,Rapid River,MI,45.8,-87,100
9/25/2017,Toronto,ON,43.6,-79.4,16
9/24/2017,Burlington,ON,43.3,-79.8,50
9/24/2017,Hamilton,ON,43.3,-79.9,30
9/24/2017,New Baltimore,MI,42.6,-82.8,20
9/24/2017,Ajax,ON,43.9,-79,51
9/24/2017,Toronto,ON,43.6,-79.4,24
9/24/2017,Sterling,NY,43.4,-76.7,100
9/24/2017,Toronto,ON,43.7,-79.4,250
9/24/2017,Toronto,ON,43.7,-79.4,100
9/24/2017,Toronto,ON,43.7,-79.4,25
9/24/2017,Claflin,KS,38.5,-98.6,85
9/24/2017,Burlington,ON,43.3,-79.8,136
9/24/2017,Chatham-Kent,ON,42.4,-82.2,14
9/24/2017,Milford,CT,41.2,-73.1,2000
9/24/2017,Brookings,SD,44.3,-96.8,25
9/24/2017,Whitehall,MI,43.3,-86.4,12
9/24/2017,Bellevue,NE,41.2,-95.9,46
9/24/2017,,NY,40.6,-73.9,50
9/24/2017,Gualala,CA,38.8,-123.5,20
9/24/2017,Brighton,ON,44,-77.7,429
9/24/2017,Saint Ignace,MI,45.9,-84.7,50
9/24/2017,Ipswich,MA,42.7,-70.8,50
9/24/2017,Burlington,ON,43.3,-79.8,60
9/24/2017,Burlington,ON,43.3,-79.8,16
9/24/2017,Winter Harbor,ME,44.3,-68.1,10
9/23/2017,Black River Falls,WI,44.3,-90.9,12
9/23/2017,Jordan,NY,43.1,-76.5,11
9/23/2017,Oakville,ON,43.4,-79.7,30
9/23/2017,Kodak,TN,36,-83.7,100
9/23/2017,Decatur,IL,39.8,-89,52
9/23/2017,Westhampton Beach,NY,40.8,-72.7,64
9/23/2017,Naubinway,MI,46.1,-85.4,25
9/23/2017,Meaford,ON,44.5,-80.7,8
9/23/2017,Burlington,ON,43.3,-79.8,27
9/23/2017,Ajax,ON,43.9,-79,300
9/23/2017,Toronto,ON,43.7,-79.4,254
9/23/2017,Rochester,IL,39.7,-89.5,50
9/23/2017,Mississauga,ON,43.6,-79.6,2400
9/23/2017,New York,NY,40.7,-74,65
9/23/2017,Mexico,NY,43.5,-76.3,200
9/23/2017,Sterling,NY,43.4,-76.6,200
