Date,Town,State/Province,Latitude,Longitude,Number
10/21/2021,Oklahoma City,OK,35.5,-97.5,38
10/21/2021,Cape May,NJ,38.9,-74.9,517
10/21/2021,Dallas,TX,32.8,-96.8,55
10/21/2021,New Ringgold,PA,40.6,-76,9
10/20/2021,Cobb Island,MD,38.3,-76.9,37
10/20/2021,Mesquite,TX,32.8,-96.6,35
10/20/2021,Ocean City,NJ,39.2,-74.6,35
10/20/2021,Wantagh,NY,40.6,-73.5,525
10/20/2021,Cape May,NJ,38.9,-74.9,376
10/20/2021,Mason,TX,30.9,-99.4,161
10/20/2021,Mason,TX,30.7,-99.1,142
10/20/2021,Amherstburg,ON,42,-83,11
10/20/2021,Mcveytown,PA,40.5,-77.8,3
10/19/2021,Ocean City,MD,38.2,-75.2,100
10/19/2021,Harrisville,MI,44.7,-83.3,8
10/19/2021,Ocean City,NJ,39.2,-74.6,139
10/19/2021,Wantagh,NY,40.6,-73.5,392
10/19/2021,Amherstburg,ON,42,-83,17
10/18/2021,Mystic,CT,41.3,-72,35
10/18/2021,Plano,TX,33.1,-96.8,60
10/18/2021,Gulf Highlands,AL,30.2,-87.9,100
10/18/2021,Saltillo,COA,25.4,-101,21
10/18/2021,Saltillo,COA,25.4,-101,75
10/18/2021,Canyon Lake,TX,29.9,-98.2,13
10/18/2021,Ocean City,NJ,39.2,-74.6,35
10/18/2021,Leamington,ON,41.9,-82.5,250
10/18/2021,Wantagh,NY,40.6,-73.4,183
10/18/2021,Amherstburg,ON,42,-83,13
10/18/2021,New Ringgold,PA,40.6,-76,11
10/17/2021,Monterrey,NLE,25.6,-100.3,50
10/17/2021,Stonington,CT,41.3,-71.9,8
10/17/2021,Austin,TX,30.3,-97.7,500
10/17/2021,Ocean City,NJ,39.2,-74.6,191
10/17/2021,Saltillo,COA,25.4,-101,37
10/17/2021,García,NLE,25.8,-100.4,56
10/17/2021,García,NLE,25.8,-100.4,200
10/17/2021,Monterrey,NLE,25.7,-100.4,200
10/17/2021,Santa Catarina,NLE,25.7,-100.5,500
10/17/2021,Monterrey,NLE,25.6,-100.3,300
10/17/2021,Monterrey,NLE,25.6,-100.3,200
10/17/2021,Monterrey,NLE,25.6,-100.3,100
10/17/2021,Lamadrid,COA,27.1,-101.8,150
10/17/2021,Santa Catarina,NLE,25.7,-100.5,1000
10/17/2021,Montemorelos,NLE,25.1,-100,300
10/17/2021,Washington,AR,33.8,-93.8,500
10/17/2021,Mesquite,TX,32.8,-96.6,30
10/17/2021,Wantagh,NY,40.6,-73.4,112
10/17/2021,Rockaway Township,NJ,40.9,-74.5,5
10/17/2021,Media,PA,39.9,-75.4,5
10/17/2021,New Ringgold,PA,40.6,-76,13
10/16/2021,Denton,TX,33.2,-97,36
10/16/2021,Bay Shore,NY,40.6,-73.2,38
10/16/2021,Mina,NLE,26.4,-100.9,300
10/16/2021,Meredith,NH,43.7,-71.5,1
10/16/2021,Fredericksburg,TX,30.4,-98.8,15
10/16/2021,Uvalde,TX,29.1,-99.9,400
10/16/2021,Amherstburg,ON,42,-83,4
10/16/2021,New Ringgold,PA,40.6,-76,3
10/15/2021,Hamilton,ON,43.2,-79.9,4
10/15/2021,Austin,TX,30.3,-97.7,15
10/15/2021,Austin,TX,30.3,-97.8,18
10/15/2021,Washington,DC,38.9,-77,8
10/15/2021,Rancho El Tulillo,COA,27.2,-101.1,200
10/15/2021,Kingsport,TN,36.6,-82.6,1
10/15/2021,Alpharetta,GA,34.2,-84.3,7
10/15/2021,Mcveytown,PA,40.5,-77.8,8
10/15/2021,Media,PA,39.9,-75.4,9
10/15/2021,New Ringgold,PA,40.6,-76,3
10/14/2021,Ash Grove,MO,37.4,-93.6,22
10/14/2021,Menard,TX,30.7,-99.7,10
10/14/2021,Decatur,AL,34.5,-86.9,50
10/14/2021,Frederick,OK,34.4,-99.1,200
10/14/2021,Lancaster,PA,40,-76.3,4
10/14/2021,Amherstburg,ON,42,-83,8
10/14/2021,Mcveytown,PA,40.5,-77.8,5
10/14/2021,Media,PA,39.9,-75.4,12
10/14/2021,New Ringgold,PA,40.6,-76,11
10/13/2021,Ohatchee,AL,33.9,-86,50
10/13/2021,Lexington,KY,38,-84.5,7
10/13/2021,Crandall,GA,34.9,-84.8,31
10/13/2021,Amherstburg,ON,42,-83,7
10/13/2021,Mcveytown,PA,40.5,-77.8,5
10/13/2021,Media,PA,39.9,-75.4,3
10/12/2021,Springfield,MO,37.2,-93.3,45
10/12/2021,Wantagh,NY,40.6,-73.5,26
10/12/2021,Dauphin,PA,40.4,-76.9,24
10/12/2021,Amherstburg,ON,42,-83,3
10/11/2021,Decatur,AL,34.5,-86.9,20
10/11/2021,Warren,MI,42.5,-83,6
10/11/2021,Babylon,NY,40.6,-73.3,61
10/11/2021,Boerne,TX,29.8,-98.7,10
10/11/2021,Asheville,NC,35.6,-82.6,15
10/11/2021,Lexington,KY,38,-84.4,18
10/11/2021,Glenwood,NM,33.4,-108.8,60
10/11/2021,Central Manitoulin,ON,45.7,-82.3,1
10/11/2021,Amherstburg,ON,42,-83,4
10/11/2021,Media,PA,39.9,-75.4,3
10/11/2021,New Ringgold,PA,40.6,-76,3
10/10/2021,Burnet,TX,30.8,-98.1,50
10/10/2021,Independence,KY,38.9,-84.5,50
10/10/2021,Saint Louis,MO,38.6,-90.4,40
10/10/2021,Cape May Point,NJ,38.9,-75,45
10/10/2021,Amherstburg,ON,42,-83,3
10/9/2021,Tuttle,OK,35.3,-97.8,17
10/9/2021,Plano,TX,33.1,-96.8,200
10/9/2021,Spring Branch,TX,29.9,-98.5,13
10/9/2021,Wantagh,NY,40.6,-73.5,19
10/9/2021,Prescott,AZ,34.5,-112.5,5
10/9/2021,Amherstburg,ON,42,-83,13
10/9/2021,Media,PA,39.9,-75.4,5
10/9/2021,New Ringgold,PA,40.6,-76,4
10/8/2021,Springfield,MO,37.2,-93.3,75
10/8/2021,Lenexa,KS,39,-94.7,26
10/8/2021,Hollister,MO,36.5,-93.3,400
10/8/2021,Springfield,MO,37.3,-93.3,75
10/8/2021,Richardson,TX,33,-96.8,21
10/8/2021,Ludington,MI,44,-86.5,4
10/8/2021,Amherstburg,ON,42,-83,4
10/8/2021,Media,PA,39.9,-75.4,6
10/8/2021,New Ringgold,PA,40.6,-76,7
10/7/2021,Allen,TX,33.1,-96.7,42
10/7/2021,Junction,TX,30.4,-99.8,1000
10/7/2021,Plano,TX,33,-96.7,100
10/7/2021,Wantagh,NY,40.6,-73.5,23
10/7/2021,Richardson,TX,33,-96.8,31
10/7/2021,Henagar,AL,34.6,-85.7,61
10/7/2021,Westhampton Beach,NY,40.8,-72.6,8
10/7/2021,Amherstburg,ON,42,-83,5
10/7/2021,Media,PA,39.9,-75.4,4
10/6/2021,Leachville,AR,35.9,-90.2,50
10/6/2021,Plano,TX,33,-96.7,25
10/6/2021,Richardson,TX,33,-96.8,40
10/6/2021,Richardson,TX,33,-96.8,65
10/6/2021,Junction,TX,30.5,-99.8,300
10/6/2021,Asheville,NC,35.6,-82.6,14
10/6/2021,Wantagh,NY,40.6,-73.5,55
10/6/2021,Allen,TX,33.1,-96.7,35
10/6/2021,Caulfield,MO,36.6,-92,100
10/6/2021,Sterling Heights,MI,42.6,-83,200
10/6/2021,Cedar Creek,TX,30.1,-97.5,30
10/6/2021,Piney Creek,NC,36.6,-81.3,112
10/6/2021,Media,PA,39.9,-75.4,4
10/5/2021,Cobb Island,MD,38.3,-76.9,50
10/5/2021,Mastic Beach,NY,40.7,-72.9,22
10/5/2021,Wantagh,NY,40.6,-73.5,104
10/5/2021,Junction,TX,30.5,-99.8,2500
10/5/2021,Steeles Tavern,VA,38,-79.3,24
10/5/2021,Randolph Center,VT,43.9,-72.5,20
10/5/2021,Traphill,NC,36.3,-81,415
10/5/2021,Paint Rock,TX,31.5,-99.9,202
10/5/2021,Paint Rock,TX,31.5,-99.9,202
10/5/2021,Amherstburg,ON,42,-83,3
10/4/2021,Newburgh,IN,37.9,-87.4,36
10/4/2021,Weatherford,TX,32.9,-97.6,100
10/4/2021,Independence,KY,38.9,-84.5,65
10/4/2021,Denton,TX,33.2,-97,10
10/4/2021,Leamington,ON,41.9,-82.5,90
10/4/2021,Kingston,OK,33.9,-96.7,4000
10/4/2021,Balsam Grove,NC,35.3,-82.8,400
10/4/2021,Clarksville,TN,36.5,-87.3,25
10/4/2021,Traphill,NC,36.3,-81,108
10/4/2021,Amherstburg,ON,42,-83,18
10/4/2021,Media,PA,39.9,-75.4,8
10/3/2021,,NC,35.3,-82.8,2000
10/3/2021,Lewisburg,WV,37.8,-80.5,18
10/3/2021,Babylon,NY,40.6,-73.2,197
10/3/2021,Mannford,OK,36.1,-96.4,500
10/3/2021,Roanoke,VA,37.2,-79.9,15
10/3/2021,Cape May,NJ,38.9,-74.9,168
10/3/2021,O Fallon,IL,38.6,-89.9,12
10/3/2021,Garden City,MO,38.5,-94.2,35
10/3/2021,Little Compton,RI,41.5,-71.1,200
10/3/2021,Nanticoke,MD,38.3,-75.9,25
10/3/2021,Asheville,NC,35.6,-82.5,250
10/3/2021,Cape May Point,NJ,38.9,-75,500
10/3/2021,Winter Harbor,ME,44.3,-68.1,6
10/3/2021,Rockaway Township,NJ,40.9,-74.5,7
10/3/2021,Media,PA,39.9,-75.4,6
10/2/2021,Oklahoma City,OK,35.6,-97.6,50
10/2/2021,Cashiers,NC,35.1,-83.1,22
10/2/2021,Charleston,IL,39.5,-88.2,30
10/2/2021,Canton,NC,35.3,-82.8,188
10/2/2021,Waurika,OK,34.3,-98.1,50
10/2/2021,Oklahoma City,OK,35.5,-97.4,1000
10/2/2021,Edmond,OK,35.6,-97.5,30
10/2/2021,Cape May Point,NJ,38.9,-75,181
10/2/2021,Canton,NC,35.3,-82.8,2000
10/2/2021,Canton,NC,35.5,-82.8,400
10/2/2021,Bay Shore,NY,40.6,-73.2,375
10/2/2021,Canton,NC,35.3,-82.8,500
10/2/2021,Beryl,UT,37.8,-113.6,4
10/2/2021,Lavallette,NJ,40,-74.1,75
10/2/2021,Oklahoma City,OK,35.5,-97.5,50
10/2/2021,Jermyn,TX,33.3,-98.4,56
10/2/2021,Amherstburg,ON,42,-83,6
10/2/2021,Mcveytown,PA,40.5,-77.8,4
10/2/2021,New Ringgold,PA,40.6,-76,6
10/1/2021,Steeles Tavern,VA,38,-79.3,50
10/1/2021,Tuttle,OK,35.3,-97.8,20
10/1/2021,Edmond,OK,35.6,-97.5,42
10/1/2021,Cape May,NJ,38.9,-74.9,135
10/1/2021,Balsam Grove,NC,35.3,-82.8,418
10/1/2021,Virginia Beach,VA,37,-76.1,21
10/1/2021,Saint Louis,MO,38.6,-90.4,30
10/1/2021,Foss,OK,35.4,-99.2,7
10/1/2021,Asheville,NC,35.6,-82.5,534
10/1/2021,Bethany,OK,35.5,-97.6,45
10/1/2021,Crozet,VA,38.2,-78.7,15
10/1/2021,Swannanoa,NC,35.6,-82.4,20
10/1/2021,Wantagh,NY,40.6,-73.5,60
10/1/2021,Seneca,SC,34.7,-83,2
10/1/2021,Seneca,SC,34.7,-83,2
10/1/2021,Lancaster,PA,40,-76.3,3
10/1/2021,Westhampton Beach,NY,40.8,-72.6,34
10/1/2021,Amherstburg,ON,42,-83,33
10/1/2021,Media,PA,39.9,-75.4,8
9/30/2021,Lexington,KY,38,-84.5,20
9/30/2021,Chesapeake Beach,MD,38.7,-76.5,50
9/30/2021,Stevensville,MI,42,-86.5,300
9/30/2021,Barnegat Light,NJ,39.8,-74.1,110
9/30/2021,Ventnor City,NJ,39.3,-74.5,91
9/30/2021,Cape May Point,NJ,38.9,-75,855
9/30/2021,Amherstburg,ON,42,-83,42
9/30/2021,Mcveytown,PA,40.5,-77.8,5
9/30/2021,Media,PA,39.9,-75.4,10
9/30/2021,New Ringgold,PA,40.6,-76,6
9/29/2021,Charleston,IL,39.5,-88.2,50
9/29/2021,Unionville,IN,39.3,-86.4,51
9/29/2021,Lubbock,TX,33.6,-101.8,40
9/29/2021,Lenexa,KS,39,-94.7,22
9/29/2021,Columbia,MO,39,-92.3,19
9/29/2021,Tecumseh,KS,39,-95.5,60
9/29/2021,Amherstburg,ON,42,-83,46
9/29/2021,Rockaway Township,NJ,40.9,-74.5,3
9/29/2021,Mcveytown,PA,40.5,-77.8,10
9/29/2021,Media,PA,39.9,-75.4,41
9/28/2021,Dennison,OH,40.4,-81.3,106
9/28/2021,Coshocton,OH,40.3,-81.9,40
9/28/2021,Lenexa,KS,39,-94.7,17
9/28/2021,Oklahoma City,OK,35.5,-97.6,12
9/28/2021,Litchfield,IL,39.2,-89.6,17
9/28/2021,Waverly,IL,39.6,-90,111
9/28/2021,Lexington,KY,38,-84.5,12
9/28/2021,Tulsa,OK,36.1,-96,25
9/28/2021,Toronto,ON,43.7,-79.4,2
9/28/2021,Madison,WI,43.1,-89.4,1
9/28/2021,Amherstburg,ON,42,-83,17
9/28/2021,New Ringgold,PA,40.6,-76,5
9/27/2021,Steeles Tavern,VA,38,-79.3,75
9/27/2021,Harrisville,MI,44.6,-83.3,7
9/27/2021,Whitby,ON,43.9,-78.9,300
9/27/2021,Lexington,KY,38,-84.5,6
9/27/2021,Wantagh,NY,40.6,-73.5,94
9/27/2021,Gloucester,MA,42.6,-70.6,100
9/27/2021,Munford,AL,33.5,-86,100
9/27/2021,Amherstburg,ON,42,-83,45
9/27/2021,Mcveytown,PA,40.5,-77.8,209
9/27/2021,Media,PA,39.9,-75.4,6
9/27/2021,New Ringgold,PA,40.6,-76,95
9/26/2021,Steeles Tavern,VA,38,-79.3,180
9/26/2021,Cape May Point,NJ,38.9,-75,114
9/26/2021,Strasburg,VA,39,-78.3,25
9/26/2021,Clarington,ON,43.9,-78.6,100
9/26/2021,Madison,CT,41.3,-72.5,50
9/26/2021,Harrisville,MI,44.6,-83.3,14
9/26/2021,Cincinnati,OH,39.2,-84.5,109
9/26/2021,Lexington,KY,38,-84.4,10
9/26/2021,Bay Shore,NY,40.6,-73.2,1100
9/26/2021,Bee Branch,AR,35.5,-92.3,57
9/26/2021,Amherstburg,ON,42,-83,61
9/26/2021,Rockaway Township,NJ,40.9,-74.5,30
9/26/2021,Mcveytown,PA,40.5,-77.8,57
9/26/2021,Media,PA,39.9,-75.4,15
9/26/2021,New Ringgold,PA,40.6,-76,49
9/25/2021,Shiloh,IL,38.6,-89.9,7
9/25/2021,Harrisville,MI,44.6,-83.3,54
9/25/2021,Steeles Tavern,VA,38,-79.3,60
9/25/2021,Dayton,OH,39.7,-84.3,182
9/25/2021,Urbana,IL,40.1,-88.2,30
9/25/2021,Greenwood,IN,39.6,-86.1,21
9/25/2021,Trafalgar,IN,39.4,-86.2,33
9/25/2021,Tobyhanna,PA,41.2,-75.4,80
9/25/2021,Bay Shore,NY,40.6,-73.2,388
9/25/2021,Englewood,OH,39.9,-84.3,51
9/25/2021,Hamilton,OH,39.4,-84.6,35
9/25/2021,Lima,OH,40.7,-84.2,119
9/25/2021,Amherstburg,ON,42,-83,17
9/25/2021,Rockaway Township,NJ,40.9,-74.5,42
9/25/2021,Mcveytown,PA,40.5,-77.8,62
9/25/2021,Media,PA,39.9,-75.4,11
9/25/2021,New Ringgold,PA,40.6,-76,43
9/24/2021,Harrisville,MI,44.6,-83.3,169
9/24/2021,Leamington,ON,42,-82.5,12
9/24/2021,Wantagh,NY,40.6,-73.5,89
9/24/2021,Central Manitoulin,ON,45.7,-82.3,2
9/24/2021,Amherstburg,ON,42,-83,28
9/24/2021,Rockaway Township,NJ,40.9,-74.5,12
9/24/2021,Mcveytown,PA,40.5,-77.8,123
9/24/2021,Media,PA,39.9,-75.4,17
9/24/2021,New Ringgold,PA,40.6,-76,24
9/23/2021,Neoga,IL,39.4,-88.5,60
9/23/2021,Claflin,KS,38.4,-98.6,125
9/23/2021,Mcveytown,PA,40.5,-77.8,29
9/22/2021,Locust Grove,OK,36.2,-95.2,10
9/22/2021,Media,PA,39.9,-75.4,3
9/21/2021,New York,NY,40.7,-74,63
9/21/2021,Manistique,MI,45.9,-86.2,24
9/21/2021,Mequon,WI,43.3,-87.9,1000
9/21/2021,Fayette,MO,39.2,-92.7,34
9/21/2021,Oklahoma City,OK,35.5,-97.5,65
9/21/2021,Oklahoma City,OK,35.5,-97.6,65
9/21/2021,Randolph Center,VT,43.9,-72.5,100
9/21/2021,Mcveytown,PA,40.5,-77.8,67
9/21/2021,Media,PA,39.9,-75.4,15
9/21/2021,New Ringgold,PA,40.6,-76,52
9/20/2021,Vermilion,OH,41.4,-82.4,30
9/20/2021,Bristol,CT,41.7,-72.9,20
9/20/2021,Erie,PA,42.2,-79.9,25
9/20/2021,Bay Village,OH,41.5,-81.9,22
9/20/2021,Edmond,OK,35.7,-97.5,20
9/20/2021,Wappingers Falls,NY,41.5,-74,30
9/20/2021,Mindemoya,ON,45.7,-82.2,2
9/20/2021,Amherstburg,ON,42,-83,16
9/20/2021,Rockaway Township,NJ,40.9,-74.5,24
9/20/2021,Media,PA,39.9,-75.4,17
9/20/2021,New Ringgold,PA,40.6,-76,109
9/20/2021,Litchfield,CT,41.7,-73.2,9
9/19/2021,Cape May Point,NJ,38.9,-75,96
9/19/2021,Harbert,MI,41.9,-86.6,607
9/19/2021,Traer,IA,42.2,-92.4,35
9/19/2021,Sawyer,MI,41.9,-86.6,600
9/19/2021,Manhattan,KS,39.1,-96.6,20000
9/19/2021,Bridgman,MI,41.9,-86.6,25
9/19/2021,Babylon,NY,40.6,-73.3,155
9/19/2021,Randolph Center,VT,43.9,-72.5,75
9/19/2021,Amherstburg,ON,42,-83,16
9/19/2021,Rockaway Township,NJ,40.9,-74.5,15
9/19/2021,Mcveytown,PA,40.5,-77.8,23
9/19/2021,Media,PA,39.9,-75.4,37
9/19/2021,New Ringgold,PA,40.6,-76,27
9/19/2021,Litchfield,CT,41.7,-73.2,36
9/18/2021,Manhattan,KS,39.1,-96.6,16700
9/18/2021,Rochester,IL,39.7,-89.5,60
9/18/2021,Louisville,KY,38.3,-85.6,4
9/18/2021,Amherstburg,ON,42,-83,50
9/18/2021,Rockaway Township,NJ,40.9,-74.5,38
9/18/2021,Mcveytown,PA,40.5,-77.8,98
9/18/2021,Media,PA,39.9,-75.4,12
9/18/2021,New Ringgold,PA,40.6,-76,38
9/18/2021,Litchfield,CT,41.7,-73.2,25
9/17/2021,Grafton,OH,41.2,-82.1,100
9/17/2021,Claflin,KS,38.4,-98.6,500
9/17/2021,Mason City,IL,40.2,-89.6,50
9/17/2021,Delphos,OH,40.9,-84.3,50
9/17/2021,Delmar,NY,42.6,-73.8,49
9/17/2021,Chatham-Kent,ON,42.3,-81.9,63
9/17/2021,Kewadin,MI,44.9,-85.4,20
9/17/2021,Spring Bay,ON,45.7,-82.3,3
9/17/2021,Manitowaning,ON,45.7,-81.8,1
9/17/2021,M'Chigeeng,ON,45.8,-82.2,1
9/17/2021,Gore Bay,ON,45.9,-82.5,1
9/17/2021,Amherstburg,ON,42,-83,94
9/17/2021,Mcveytown,PA,40.5,-77.8,20
9/17/2021,New Ringgold,PA,40.6,-76,40
9/17/2021,Litchfield,CT,41.7,-73.2,9
9/16/2021,Leamington,ON,42,-82.6,275
9/16/2021,Bay Shore,NY,40.6,-73.2,150
9/16/2021,Sawyer,MI,41.9,-86.6,32
9/16/2021,New Baltimore,MI,42.7,-82.8,50
9/16/2021,Madison,WI,43.1,-89.3,50
9/16/2021,Central Manitoulin,ON,45.7,-82.3,15
9/16/2021,Little Current,ON,46,-81.9,20
9/16/2021,Amherstburg,ON,42,-83,182
9/16/2021,Rockaway Township,NJ,40.9,-74.5,46
9/16/2021,Mcveytown,PA,40.5,-77.8,18
9/16/2021,Media,PA,39.9,-75.4,18
9/16/2021,New Ringgold,PA,40.6,-76,38
9/16/2021,Litchfield,CT,41.7,-73.2,23
9/15/2021,Sabetha,KS,39.9,-95.8,6
9/15/2021,Chatham-Kent,ON,42.3,-81.9,60
9/15/2021,Rindge,NH,42.8,-72,30
9/15/2021,Toronto,ON,43.7,-79.3,250
9/15/2021,Braidwood,IL,41.3,-88.2,18
9/15/2021,Toronto,ON,43.6,-79.4,71
9/15/2021,Brownfield,ME,43.9,-70.9,50
9/15/2021,M'Chigeeng,ON,45.8,-82.2,1
9/15/2021,Amherstburg,ON,42,-83,292
9/15/2021,Rockaway Township,NJ,40.9,-74.5,6
9/15/2021,Mcveytown,PA,40.5,-77.8,376
9/15/2021,Media,PA,39.9,-75.4,3
9/15/2021,New Ringgold,PA,40.6,-76,135
9/15/2021,Litchfield,CT,41.7,-73.2,9
9/14/2021,University Park,PA,40.8,-77.9,80
9/14/2021,Haverhill,MA,42.8,-71.1,22
9/14/2021,Belle Terre,NY,41,-73.1,200
9/14/2021,Wading River,NY,41,-72.9,33
9/14/2021,Sound Beach,NY,41,-73,125
9/14/2021,Rocky Point,NY,40.9,-72.9,300
9/14/2021,Cleveland,OH,41.5,-81.7,30
9/14/2021,Amityville,NY,40.7,-73.4,100
9/14/2021,Zion,IL,42.4,-87.8,15
9/14/2021,Arlington,WI,43.3,-89.4,65
9/14/2021,Sheboygan,WI,43.8,-87.7,30
9/14/2021,Sheboygan,WI,43.8,-87.7,6
9/14/2021,Ridgefield Park,NJ,40.9,-74,6
9/14/2021,Alstead,NH,43.2,-72.3,20
9/14/2021,Bronx,NY,40.9,-73.9,26
9/14/2021,York,ME,43.2,-70.6,20
9/14/2021,Amherstburg,ON,42,-83,26
9/14/2021,Rockaway Township,NJ,40.9,-74.5,14
9/14/2021,Mcveytown,PA,40.5,-77.8,443
9/14/2021,Media,PA,39.9,-75.4,16
9/14/2021,New Ringgold,PA,40.6,-76,126
9/14/2021,Litchfield,CT,41.7,-73.2,42
9/13/2021,Narragansett,RI,41.4,-71.5,10000
9/13/2021,Eastpoint,FL,29.7,-84.9,50
9/13/2021,Wappingers Falls,NY,41.5,-74,23
9/13/2021,Mystic,CT,41.3,-72,68
9/13/2021,Wakefield,RI,41.4,-71.5,1000
9/13/2021,Madison,CT,41.3,-72.6,50
9/13/2021,Old Orchard Beach,ME,43.5,-70.4,40
9/13/2021,Quincy,MA,42.3,-71,12
9/13/2021,Narragansett,RI,41.4,-71.5,1000
9/13/2021,Stillwater,NY,43,-73.7,100
9/13/2021,La Porte,IN,41.6,-86.7,10
9/13/2021,Town of Brookhaven,NY,40.7,-73,38
9/13/2021,Randolph Center,VT,43.9,-72.5,45
9/13/2021,Scarborough,ME,43.6,-70.4,50
9/13/2021,Bay Shore,NY,40.6,-73.2,100
9/13/2021,Nahant,MA,42.4,-70.9,100
9/13/2021,Chicago,IL,41.8,-87.6,60
9/13/2021,Harrisville,NH,42.9,-72.1,15
9/13/2021,Alstead,NH,43.2,-72.3,20
9/13/2021,Amherstburg,ON,42,-83,46
9/13/2021,Rockaway Township,NJ,40.9,-74.5,5
