Date,Town,State/Province,Latitude,Longitude,Number
11/9/2008,Zitacuaro,MIC,19.4,-100.4,1
11/6/2008,Tequisquiapan,QUE,20.5,-99.9,1
11/6/2008,Zitácuaro,MIC,19.4,-100.4,1
10/30/2008,Cypress,TX,30,-95.7,1
10/28/2008,Santiago,NL,27,-100.5,1
10/27/2008,Forney,TX,32.7,-96.5,1
10/24/2008,Port Lavaca,TX,28.5,-96.7,1
10/24/2008,Cienegilla,NL,25.9,-99.9,1
10/23/2008,Saltillo,COA,25.4,-101,1
10/23/2008,Parque Estanzuela,NL,25.5,-100.3,1
10/22/2008,Eagle Pass,TX,28.6,-100.3,1
10/19/2008,Eagle Pass,TX,28.6,-100.3,1
10/19/2008,Guadalupe,NL,25.7,-100.3,1
10/19/2008,Saltillo,COA,25.4,-101,1
10/18/2008,San Antonio,TX,29.5,-98.5,1
10/18/2008,Saltillo,COA,25.4,-101,1
10/18/2008,San Pedro Garza García,NL,25.5,-100.2,1
10/18/2008,Utley,TX,30.2,-97.4,1
10/18/2008,Ciudad Victoria,TAM,23.7,-99.1,1
10/18/2008,Saltillo,COA,25.4,-101,1
10/18/2008,Monterrey,NL,25.7,-100.3,1
10/18/2008,Monclova,COA,26.8,-101.5,1
10/18/2008,Inks Lake State Park,TX,30.7,-98.4,1
10/18/2008,Saltillo,COA,25.4,-101,1
10/18/2008,Monterrey,NL,25.7,-100.3,1
10/18/2008,Santiago,NL,25.4,-99.8,1
10/17/2008,Carrollton,TX,33,-96.9,1
10/17/2008,Moultrie,GA,31.2,-83.7,1
10/17/2008,Monterrey,NL,25.7,-100.3,1
10/16/2008,Fair Oaks Ranch,TX,29.7,-98.6,1
10/16/2008,Falcon SP,TX,26.6,-99.1,1
10/16/2008,Hornsby Bend,TX,30.2,-97.6,1
10/16/2008,Hilton Head,SC,32.2,-80.8,1
10/15/2008,Frisco,TX,33.2,-96.8,1
10/15/2008,Dallas,TX,32.8,-96.8,1
10/15/2008,Plano,TX,33.1,-96.7,1
10/15/2008,plano,TX,33.1,-96.7,1
10/15/2008,mckinney,TX,33.2,-96.6,1
10/15/2008,dallas,TX,32.8,-96.8,1
10/15/2008,Atlanta,GA,33.8,-84.4,1
10/15/2008,Utopia,TX,29.6,-99.6,1
10/15/2008,Utopia,TX,29.6,-99.6,1
10/15/2008,McKinney,TX,33.2,-96.6,1
10/15/2008,The Colony,TX,33.1,-96.9,1
10/15/2008,Dallas,TX,32.8,-96.8,1
10/15/2008,Grapevine,TX,32.9,-97.1,1
10/15/2008,Dallas,TX,32.8,-96.8,1
10/15/2008,Euless,TX,32.9,-97.1,1
10/15/2008,Garden City,SC,33.6,-79,1
10/15/2008,Southaven,MS,35,-90,1
10/15/2008,murrells inlet,SC,33.5,-79.1,1
10/13/2008,Holden Beach,NC,33.9,-78.3,1
10/13/2008,South Boston,MA,42.3,-71,1
10/13/2008,Billingsley,AL,32.6,-86.7,1
10/11/2008,Canyon Lake,TX,29.9,-98.2,1
10/11/2008,Junction,TX,30.4,-99.6,1
10/11/2008,Jonestown,TX,30.5,-97.9,1
10/10/2008,benbrook,TX,32.6,-97.5,1
10/10/2008,Austin,TX,30.2,-97.7,1
10/10/2008,Wimberley,TX,30.1,-98.1,1
10/10/2008,Coleman Co,TX,31.8,-99.5,1
10/9/2008,Ennis,TX,32.3,-96.6,1
10/9/2008,Waterford,CT,41.4,-72.2,1
10/9/2008,Graford,TX,32.9,-98.3,1
10/9/2008,McKinney,TX,33.2,-96.6,1
10/9/2008,Utopia,TX,29.6,-99.6,1
10/8/2008,Denton,TX,33.2,-97.1,1
10/8/2008,Ingram,TX,30.1,-99.5,1
10/8/2008,Justin,TX,33.1,-97.3,1
10/8/2008,corsicana,TX,32.1,-96.4,1
10/8/2008,king george,VA,38.3,-77.1,1
10/8/2008,Austin,TX,30.2,-97.7,1
10/8/2008,Dallas,TX,32.8,-96.8,1
10/8/2008,Taylor,TX,30.6,-97.5,1
10/8/2008,Glenn Heights,TX,32.5,-96.9,1
10/8/2008,LOCUST GROVE,OK,36.2,-95.2,1
10/8/2008,DENTON,TX,33.2,-97.1,1
10/8/2008,Bartlesville,OK,36.7,-96.1,1
10/8/2008,Tulsa,OK,36.1,-96,1
10/7/2008,Kerrville,TX,30,-99.1,1
10/7/2008,Gloucester,MA,42.6,-70.7,1
10/7/2008,Grapevine,TX,32.9,-97.1,1
10/7/2008,Spicewood,TX,30.4,-98.1,1
10/5/2008,Richardson,TX,33,-96.7,1
10/5/2008,Washingtonville,NY,41.4,-74.2,1
10/5/2008,Harrisonburg,VA,38.5,-78.9,1
10/5/2008,Ocean City,NJ,39.3,-74.6,1
10/5/2008,McDonough,GA,33.5,-84.1,1
10/5/2008,Kingfisher,OK,35.9,-98,1
10/5/2008,Jacksboro,TX,33.3,-98.2,1
10/4/2008,Hattiesburg,MS,31.2,-89.3,1
10/4/2008,Tequisquiapan,QUE,20.5,-99.9,1
10/3/2008,Brant Beach,NJ,39.6,-74.2,1
10/3/2008,Monticello,AR,33.6,-91.8,1
10/3/2008,Margate,NJ,39.3,-74.5,1
10/3/2008,Laurel,MS,31.7,-89.1,1
10/2/2008,Grand Prairie,TX,32.8,-97,1
10/2/2008,oklahoma city,OK,35.4,-97.5,1
10/2/2008,oklahoma city,OK,35.4,-97.5,1
10/2/2008,ELK CITY,OK,35.4,-99.5,1
10/2/2008,Carrollton,TX,33,-96.9,1
10/2/2008,fort worth,TX,32.7,-97.3,1
10/2/2008,St. Paul,AR,35.9,-93.7,1
10/1/2008,Fort Smith,AR,35.4,-94.4,1
10/1/2008,Carrollton,TX,33,-96.9,1
10/1/2008,Broken Arrow,OK,36,-95.8,1
10/1/2008,Denton,TX,33.2,-97.1,1
10/1/2008,St. Paul,AR,35.9,-93.7,1
10/1/2008,lewisville,TX,33,-97.1,1
10/1/2008,Pottsville,AR,35.2,-93,1
9/30/2008,Stratford,CT,41.2,-73.1,1
9/30/2008,Kingfisher,OK,35.9,-98,1
9/30/2008,Pauls Valley,OK,34.8,-97.2,1
9/30/2008,Lake Ozark,MO,38.2,-92.7,1
9/30/2008,Noble,OK,35.1,-97.2,1
9/30/2008,Marietta,OK,34,-97.1,1
9/30/2008,Norman,OK,35.2,-97.5,1
9/30/2008,Tulsa,OK,36.1,-96,1
9/29/2008,Norman,OK,35.2,-97.5,1
9/29/2008,Stillwater,OK,36.1,-96.5,1
9/29/2008,Stillwater,OK,36.1,-97.1,1
9/29/2008,Mehan,OK,36,-97,1
9/29/2008,Broken Bow,OK,34.1,-94.8,1
9/29/2008,Silver Spring,MD,39,-77,1
9/28/2008,Manhattan,KS,39.2,-96.6,1
9/28/2008,Abilene,KS,39,-97.2,1
9/28/2008,meriden,KS,39.2,-95.5,1
9/28/2008,"St.Simons, Georgia",GA,31.1,-83.9,1
9/27/2008,Helena,AR,34.2,-90.6,1
9/25/2008,Excelsior Springs,MO,39.3,-94.2,1
9/24/2008,Lincoln,NE,40.8,-96.7,1
9/23/2008,Connellsville,PA,40,-79.6,1
9/22/2008,Mount Peter,NY,41.3,-74.3,1
9/22/2008,Pilot Mountain State Park,NC,36.3,-80.5,1
9/22/2008,Dike,IA,42.5,-92.6,1
9/21/2008,Prairie Village,KS,39,-94.6,1
9/21/2008,Fries,VA,36.7,-81,1
9/21/2008,Prairie City,IA,41.6,-93.3,1
9/21/2008,marysville,KS,39.9,-96.7,1
9/21/2008,Westboro,MO,40.5,-95.3,1
9/21/2008,Monroe,VA,37.6,-79.2,1
9/21/2008,Linville,NC,36.1,-81.9,1
9/21/2008,Old Lyme,CT,41.4,-72.3,1
9/21/2008,Lorain,OH,41.5,-82.2,1
9/20/2008,Candler Mountain,VA,37.4,-79.2,1
9/20/2008,Prairie City,IA,41.6,-93.3,1
9/19/2008,Jones Beach,NY,40.7,-73.3,1
9/19/2008,Lake Ozark,MO,38.2,-92.7,1
9/19/2008,Kansas City,MO,39.1,-94.6,1
9/19/2008,Milford,CT,41.2,-73.1,1
9/19/2008,Port Stanley,ON,42.7,-81.2,1
9/19/2008,Prairie City,IA,41.6,-93.3,1
9/19/2008,Selinsgrove,PA,40.8,-76.9,1
9/19/2008,Mount Pisgah,NC,35.4,-82.7,1
9/18/2008,Mission,KS,39.1,-94.7,1
9/18/2008,Fairfield,IA,41,-91.9,1
9/18/2008,Prairie City,IA,41.6,-93.3,1
9/18/2008,Columbia,KY,37.1,-85.2,1
9/18/2008,Washington Monument State Park,MD,39.5,-77.6,1
9/18/2008,Port Burwell,ON,42.7,-80.8,1
9/17/2008,Little Round Top Migration Observat,NH,43.6,-71.7,1
9/17/2008,Oshawa,ON,43.9,-78.9,1
9/17/2008,Overland Park,KS,39,-94.7,1
9/17/2008,Marion,IL,37.7,-88.9,1
9/17/2008,Toronto,ON,43.7,-79.4,1
9/17/2008,schroon lake,NY,43.8,-73.8,1
9/17/2008,Kalona,IA,41.5,-91.7,1
9/17/2008,Wildcat Ridge,NJ,40.9,-74.5,1
9/16/2008,lees summit,MO,38.9,-94.3,1
9/16/2008,Kansas City,MO,39.1,-94.6,1
9/16/2008,Prairie City,IA,41.6,-93.3,1
9/16/2008,Fire Island,NY,40.6,-73.2,1
9/16/2008,Excelsior Springs,MO,39.3,-94.2,1
9/16/2008,Kansas City,MO,39.1,-94.6,1
9/16/2008,Germansville,PA,40.7,-75.7,1
9/16/2008,Hockessin,DE,39.8,-75.7,1
9/15/2008,Whitby,ON,43.9,-78.9,1
9/15/2008,Port Stanley,ON,42.7,-81.2,1
9/15/2008,Whitby,ON,43.9,-78.9,1
9/15/2008,Whitby,ON,43.9,-78.9,1
9/15/2008,Raccoon Ridge,NJ,41,-75,1
9/15/2008,Hawk Cliff Hawkwatch,ON,42.7,-81.2,1
9/15/2008,Allegheny Front,PA,40.1,-78.7,1
9/14/2008,Quaker Ridge,CT,41.1,-73.7,1
9/14/2008,Waggoner's Gap,PA,40.3,-77.3,1
9/13/2008,Bangor,PA,40.8,-75.2,1
9/13/2008,Waterloo,IA,42.5,-92.4,1
9/13/2008,Charlotte,VT,44.3,-73.2,1
9/13/2008,Pack Monadnock Raptor Migration Obs,NH,42.9,-71.9,1
9/13/2008,Chestnut Ridge,NY,41.2,-73.7,1
9/12/2008,Port Burwell,ON,42.7,-80.8,1
9/11/2008,Maspeth,NY,40.7,-73.9,1
9/11/2008,Bristol,VT,44.1,-73,1
9/11/2008,Lake Erie Metropark,MI,42.1,-83.2,1
9/10/2008,Point Lepreau,NB,45.1,-66.5,1
9/10/2008,Oshawa,ON,43.9,-78.9,1
9/9/2008,Prairie City,IA,41.6,-93.3,1
9/9/2008,Dexter,IA,41.5,-94.2,1
9/7/2008,Prairie City,IA,41.6,-93.3,1
9/7/2008,Redfield,IA,41.6,-94.2,1
9/6/2008,Midhurst,ON,44.5,-79.7,1
9/6/2008,Illinois Beach State Park,IL,42.5,-87.8,1
9/4/2008,Hewitt,MN,46.3,-95,1
9/4/2008,Whitby,ON,43.9,-78.9,1
9/4/2008,Apple Valley,MN,44.7,-93.2,1
9/2/2008,Port Hope,ON,44,-78.3,1
9/2/2008,Cranberry Marsh,ON,43.8,-79,1
9/1/2008,Minneapolis,MN,45,-93.3,1
9/1/2008,kincardine,ON,44.2,-81.5,1
