Date,Town,State/Province,Latitude,Longitude,Number
10/11/2013,Chalk Mountain,TX,32.1,-97.9,200
10/11/2013,Acton Nature Center,TX,32.4,-97.7,175
10/11/2013,San Angelo,TX,31.6,-100.5,50
10/10/2013,"Clearvillw Park, Ontario",ON,42.5,-81.8,25
10/10/2013,Joplin,MO,37.1,-94.5,12
10/10/2013,Chalk Mountain,TX,32.1,-97.9,150
10/10/2013,Grinnell,IA,41.7,-92.8,500
10/10/2013,Estimated local,OK,33.8,-97.1,30
10/10/2013,Johnson County,TX,32.4,-97.4,130
10/10/2013,Lawrence,KS,39,-95.2,40
10/10/2013,San Saba,TX,31.1,-98.8,300
10/9/2013,dallas,TX,32.8,-96.8,50
10/9/2013,Whitby,ON,43.9,-78.9,28
10/9/2013,mequon,WI,43.2,-88,9
10/9/2013,Aubrey,TX,33.3,-97,5
10/9/2013,Sharonville,OH,39.3,-84.4,24
10/9/2013,Chalk Mountain,TX,32.1,-97.9,250
10/9/2013,Brownstown,MI,42.1,-83.2,250
10/9/2013,Clearville Park,ON,42.5,-81.8,30
10/9/2013,Junction,TX,30.4,-99.6,20
10/9/2013,Dallas,TX,32.8,-96.8,100
10/8/2013,Joplin,MO,37.1,-94.5,12
10/8/2013,Manitowoc,WI,44.1,-87.7,37
10/8/2013,Plano,TX,33.1,-96.7,75
10/8/2013,Chalk Mountain,TX,32.1,-97.9,300
10/8/2013,Plano,TX,33.1,-96.7,75
10/8/2013,"Robert Moses Beach, Babylon",NY,40.6,-73.3,35
10/8/2013,Glenn Heights,TX,32.5,-96.9,477
10/8/2013,Oakville,ON,43.5,-79.7,20
10/8/2013,Dallas,TX,32.8,-96.8,90
10/8/2013,Mercedes,TX,26.1,-97.9,30
10/8/2013,Cherokee,TX,31,-98.7,197
10/8/2013,"Clearville Park, Ontario",ON,42.5,-81.8,200
10/7/2013,Chalk Mountain,TX,32.1,-97.9,500
10/7/2013,Junction,TX,30.4,-99.6,50
10/7/2013,Acton,TX,32.4,-97.7,300
10/7/2013,Cleburne,TX,32.3,-97.4,30
10/7/2013,Anita,IA,41.5,-94.8,30
10/7/2013,Dallas,TX,32.8,-96.8,40
10/7/2013,Garnett,KS,38.3,-95.3,25
10/7/2013,Glenn Heights,TX,32.5,-96.9,125
10/7/2013,Alamo Lake,AZ,34.3,-113.6,12
10/6/2013,prosper,TX,33.2,-96.6,15
10/6/2013,Fort Worth,TX,32.8,-97.3,50
10/6/2013,Chalk Mountain,TX,32.1,-97.9,500
10/6/2013,Allen,TX,33.1,-96.6,50
10/5/2013,Long Point Peninsula,ON,42.5,-80.1,40
10/5/2013,Murfreesboro,TN,35.9,-86.4,12
10/5/2013,Murfreesboro,TN,35.9,-86.4,12
10/4/2013,Dover,DE,39.1,-75.5,20
10/4/2013,"Clearville Park, Ontario",ON,42.5,-81.8,300
10/4/2013,Cobourg,ON,44,-78.2,4
10/4/2013,Cañón de San Lorenzo,COA,25.3,-101,45
10/3/2013,Gladstone,MO,39.2,-94.6,30
10/3/2013,"Robert Moses Beach, Babylon",NY,40.6,-73.3,28
10/3/2013,Amherstburg,ON,42.1,-83.1,57
10/3/2013,Alvord,TX,33.4,-97.7,50
10/2/2013,Sturgeon Bay,WI,44.9,-87.4,50
10/2/2013,Lawrence,KS,39,-95.2,15
10/2/2013,Port Stanley,ON,42.7,-81.2,54
10/1/2013,Lawrence,KS,39,-95.2,32
10/1/2013,Midwest City,OK,35.4,-97.4,87
10/1/2013,Madison,WI,43.1,-89.4,50
9/30/2013,Midwest City,OK,35.4,-97.4,121
9/30/2013,Arvada,CO,39.8,-105.1,10
9/30/2013,Murfreesboro,TN,35.9,-86.4,14
9/30/2013,Midwest City,OK,35.4,-97.4,65
9/30/2013,Brownstown,MI,42.1,-83.2,50
9/29/2013,Gladstone,MO,39.2,-94.6,30
9/29/2013,Manitowoc,WI,44.1,-87.7,7
9/29/2013,Lawrence,KS,39,-95.2,20
9/29/2013,Choctaw,OK,35.5,-97.3,20
9/29/2013,Midwest City,OK,35.4,-97.4,42
9/29/2013,Oklahoma City,OK,35.4,-97.5,100
9/29/2013,Manhattan,KS,39.2,-96.6,30
9/29/2013,Ocean Beach,NY,40.7,-73.1,6
9/29/2013,Stonington,MI,45.7,-87,75
9/29/2013,Ohiopyle,PA,39.9,-79.5,1
9/28/2013,Murfreesboro,TN,35.9,-86.4,8
9/28/2013,Leamington,ON,42.1,-82.6,47
9/28/2013,Gardner,KS,38.8,-94.9,12
9/28/2013,Upper St. Clair,PA,40.3,-80.1,1
9/27/2013,Olathe,KS,38.9,-94.8,14
9/27/2013,Cranberry Marsh Hawk Watch,ON,43.8,-79,32
9/26/2013,guilford,CT,41.3,-72.7,20
9/26/2013,Fayetteville,AR,36,-94.1,29
9/26/2013,Toronto,ON,43.7,-79.4,79
9/26/2013,Oshawa,ON,43.9,-78.9,31
9/25/2013,Saint Louis,MO,38.5,-90.4,10
9/25/2013,Pottsville,AR,35.2,-93.1,20
9/25/2013,Osceola,WI,45.3,-92.7,29
9/25/2013,Whitby,ON,43.9,-78.9,52
9/25/2013,Overland Park,KS,39,-94.7,70
9/24/2013,Port Stanley,ON,42.7,-81.2,151
9/24/2013,West Cape May,NJ,38.9,-74.9,50
9/24/2013,Roseland,VA,37.8,-79,15
9/22/2013,Waterloo,IA,42.4,-92.3,50
9/20/2013,Gladstone,MO,39.2,-94.6,265
9/19/2013,Port Stanley,ON,42.7,-81.2,178
9/19/2013,Saint Louis,MO,38.6,-90.2,15
9/19/2013,Inman,KS,38.2,-97.8,100
9/19/2013,Tyrone,OK,37,-101,1000
9/19/2013,Roseland,VA,37.8,-79,23
9/18/2013,Tupper Lake,NY,44.2,-74.4,4
9/18/2013,Port Stanley,ON,42.7,-81.2,500
9/18/2013,Atchison,KS,39.5,-95.1,100
9/18/2013,Roseland,VA,37.8,-79,25
9/18/2013,Culpeper,VA,38.5,-78,20
9/17/2013,"Robert Moses Beach, Babylon",NY,40.6,-73.3,16
9/15/2013,Atchison,KS,39.5,-95.1,50
9/15/2013,Yates,NM,36.1,-103.8,50
9/13/2013,Atchison,KS,39.5,-95.1,200
9/12/2013,Harrisville,MI,44.6,-83.4,224
9/12/2013,Etobicoke,ON,43.7,-79.6,20
9/12/2013,Port Stanley,ON,42.7,-81.2,62
9/11/2013,Osceola,WI,45.3,-92.7,40
9/11/2013,Milwaukee,WI,43.1,-87.9,50
9/11/2013,Chaska,MN,44.8,-93.6,40
9/10/2013,Milwaukee,WI,43.1,-87.9,20
9/8/2013,"Robert Moses Beach, Babylon",NY,40.6,-73.3,18
9/7/2013,Hartley,IA,43.2,-95.5,51
9/6/2013,Toronto Islands,ON,43.6,-79.4,41
9/6/2013,Port Burwell,ON,42.6,-80.8,350
9/5/2013,Hartley,IA,43.2,-95.5,49
9/5/2013,Lake Elmo,MN,45,-92.9,16
9/4/2013,Minneapolis,MN,45,-93.3,16
8/28/2013,Maplewood,MN,45,-93,50
8/28/2013,Winthrop,MN,44.5,-94.4,50
8/26/2013,Byron,MN,44,-92.6,40
